,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
SlogP_VSA3,0.1413737422821759,0.020230163120902,0.008067689246674146,0.014227062408738557,-0.05638733115527407,0.12198711167133253,0.083925241791118,0.07067986966939699,-0.0011906738457723594,0.055321402815508035,0.09186476009210427,-0.0002195580053223981,0.07745329571532804,-0.19025650550654555,0.08793712212993664,0.04996582451665695,-0.0020138491935311927,-0.15964577628800733,-0.028709259213382427,0.10184542853394704
SlogP_VSA4,-0.061479165536470586,-0.029519825237396137,-0.01554503064266913,-0.06603365986958078,0.10699826370896162,-0.16999115289590963,-0.16872037620838978,-0.3296989273828695,0.08194154208916432,0.18337476381722062,-0.05897274874157879,0.015695110597071744,0.018254837807992804,-0.10703256326244578,0.11997323297691978,-0.07429683621727948,-0.03283302544549249,0.0009223201956431865,0.09102740843951267,-0.03558229056955675
SlogP_VSA5,0.0648207995057744,0.06447773210233074,0.0061313397254097275,-0.13526296789277042,0.19167743343042382,-0.04282763844456784,-0.20961475324547924,0.09019928906978358,0.16686065875565406,-0.2284840276089709,0.055667424212013095,0.02168221687819719,-0.012292522813318845,-0.05993415721068325,0.049358554128781686,-0.004997437743455848,-0.009221177053103692,-0.06100632468690302,-0.02473992942338167,-0.04361631485908569
SlogP_VSA6,0.05643567583805929,0.16641192809150693,0.06699163733376406,0.12124080371013025,-0.20143658727290942,-0.042061230759571126,-0.1252958402399759,0.11685395498866684,-0.10391971144751645,0.06784600955973666,-0.07937373082538778,-0.048081097329166475,-0.033201271477503055,-0.049760137687607224,-0.025001115177646298,-0.04646138634651944,0.061886035712729576,0.10905873003621326,0.06164419671670232,-0.04465908441489923
SlogP_VSA7,0.060450235792208304,0.03355398488164301,-0.011740460048750257,-0.09284617426063192,-0.2530621927583621,-0.07252175566638328,0.13677917549285784,-0.23445838478425735,0.09592527866631419,-0.14386614562329708,0.005723675217395539,0.09769164640239528,-0.05654190430509927,0.0009055366782022629,0.052758554936882925,0.07346277188221248,-0.10226347028410945,-0.006947288131705037,-0.03956513228072315,0.04959794821859155
SlogP_VSA8,0.030878682832414555,-0.04563511157610904,-0.1604119401794409,0.20890277421854767,-0.0031677054436173866,-0.07674089839637535,-0.0873567149288009,0.057738049082968486,0.013246326165840245,0.04892543888467491,0.14904348878915766,0.21807318056351663,0.07625627102952914,0.06917145667026073,0.0039422187867912805,-0.05209318162200792,0.0032294997601768002,-0.08754516759558748,-0.20218935784374126,0.08840335912243094
SlogP_VSA10,0.025706366678543,-0.1830230163933763,0.04332450193130677,0.18488092136638998,0.022309802499812313,0.13862877439273003,-0.06030955398636701,-0.09255612836890408,0.050044984555075195,-0.021775044060027223,-0.1401276176761694,-0.13264093165977622,0.05331052114156489,0.21889831149720712,-0.03002335206068028,0.10480998537673523,-0.11255318542169646,0.07771952703123763,0.06340507201381461,-0.05627255648333795
SlogP_VSA11,0.0011814879381040126,-0.07170404154949392,-0.03696887230098123,0.16247093330712156,0.09421991192388107,-0.23082419961120748,0.09867993254988694,-0.09883131005866952,-0.17277923785678476,-0.15217946146269154,-0.030379605498570553,-0.0014341156392655477,-0.15109296109361725,0.012767572533980474,-0.24398892013230017,-0.05725501565864603,0.12456113635461308,-0.24764220364444267,-0.07837653922333689,-0.0759940357196782
SlogP_VSA12,0.0768495067585663,0.007635164967137995,-0.04841651230123583,-0.11258262964204964,-0.21942428281232199,-0.0038637471649061446,0.1554601681494784,-0.1439224822789987,0.18147995503313324,-0.13156084466331194,-0.06388911435588351,0.05155000626956275,-0.011054997951257447,0.007625109373671283,-0.18153450793690395,0.053026701741055705,0.040538308904360616,0.08702866343539778,-0.08367782849547137,-0.01233240190766633
EState_VSA1,0.08687541987544067,-0.09128238239797883,0.2329691105856909,-0.02830492513655204,-0.08253688470397896,0.04266202596624406,-0.0365294523456429,-0.03712101863196943,0.057888411270666,0.006146594522487932,-0.0016175751999042921,-0.0667332499807624,0.05552924172666255,0.002021212551281537,0.038429535319277446,-0.03003596657935515,0.11046791403955541,-0.11515922273475548,-0.004252095920587472,-0.03238415013514481
EState_VSA2,0.06075819410697021,-0.13095355001318712,0.11578746308375293,-0.0035005258287155805,0.024108954420035276,-0.13642743485901423,0.0002383041643355041,0.004444456056437178,-0.09448407256375882,0.08864382700012322,0.01829418158090822,0.22375013308855363,0.04005785130416676,-0.06710976074045069,-0.06339631442771608,0.07533609035801705,-0.23137878545906895,0.1486397966483674,-0.024122088525755078,-0.07364862272679003
EState_VSA3,0.0867480761254253,-0.051961474917505385,-0.13244421502402604,-0.021414906270041174,0.0989669927881088,0.07438766451627495,0.10752270177304732,-0.021399108820274043,-0.07656600539381547,0.04144976223058754,-0.07449184564210304,0.1523665878580819,-0.1476769001577595,-0.0712750995053743,-0.012656903505206528,-0.16754501039987046,-0.007382974538097768,0.21814005136039108,0.03135175952886138,0.15198696975814374
EState_VSA4,0.08099832832843144,0.04800846835651373,-0.21122439648511473,0.01827879894579723,0.05109392799765653,0.08205301291977009,0.01341941999360286,0.03906796176893225,0.023517469739300315,-0.07942403498633065,-0.029953448541404356,-0.09893401189639668,0.179146251257712,0.057736756599663173,0.025962486140522614,0.05870573698344693,-0.015398726517141081,-0.21294500753460668,-0.025903389686654246,-0.18658156540874193
EState_VSA5,0.03058047220803473,-0.04158437715876057,-0.03836979022885344,-0.05607975336349894,0.013457492247583852,0.014327216239750922,-0.25256812980983623,0.07561242561426504,0.09712347847696011,-0.1060833174206699,0.023122194427547472,-0.11784473889371026,-0.46691918205477584,0.12078457844412938,-0.08696809245149145,0.24015785603625264,-0.0925715305681641,-0.07996295466345182,0.2709270362769925,0.37545157337033036
EState_VSA6,0.026357861844808306,0.002840754327123576,0.10304066605244251,0.022271524950112875,-0.08576051397987819,-0.14692744069849237,-0.013551935383591682,0.11352289700264086,-0.04133828306471277,0.09507726206560235,0.25107627098322977,0.34560255522120586,-0.18018309282613104,0.17022859029219006,-0.004623633208623804,-0.20758163141408484,0.13696883242459715,0.32629321070471445,0.09409558479271757,0.023848030977316515
EState_VSA7,0.012505383535547374,0.23188445785278974,-0.023678369893813462,0.1028945423879039,0.01958924461458615,-0.013563869014503153,0.06301581807259342,-0.006303963317972629,-0.0561872608031136,0.02278883843857424,-0.10613997740848753,-0.08377783098908101,0.16992532863166265,-0.32300858341757477,0.0024423728266639516,-0.03902921346413268,0.03803642020835008,0.01090551192909093,-0.16372942443717464,0.028540027421149968
EState_VSA8,-0.016642203149708344,0.11239330186488966,-0.11332869678780715,-0.042231132459869626,0.050739948526789626,-0.12114266863748656,-0.0906585633486841,-0.1169924587532182,0.11726129470920944,0.03635061303092662,0.060668926049417884,-0.32461261447815276,0.16975084890887607,0.23419474914575436,-0.05088645609506249,0.0960275040221707,-0.013510749661116213,0.009789718356618578,-0.018377529171113557,-0.23663435038497518
EState_VSA9,0.06335349324083842,0.06249671890712516,-0.03384930796694733,-0.014168467613316145,-0.20013061908904942,-0.06834485387440002,0.24508225635364392,-0.26197122504006,0.06921437730181798,-0.12910678459759461,0.04341670986447671,0.05806598156726272,-0.09317238231701994,-0.055563635034802154,0.09128257590484207,0.08684014250603891,-0.07631938667932871,-0.03292567752751952,0.05372191262520076,0.06798467989027383
EState_VSA10,0.10763896834672314,-0.16025463507624194,0.15970313265436878,0.02447604396533034,-0.02141349238434818,0.09109123015732264,-0.06313723174253123,0.015747530692670975,0.017737482635866345,0.04118971537757217,-0.08593628319894125,0.07660929691677884,-0.00890378381100544,-0.0004079339959965545,0.02369303058725061,-0.002411693365413899,-0.009158907763809346,-0.07398399179472895,-0.030885789229466457,-0.08265197834619643
EState_VSA11,0.033366576914354934,-0.04130189229840655,0.04477982632848601,-0.03683043574354895,-0.01918663218407056,-0.09323497643208467,-0.044229278674212905,-0.12045435984609439,0.11439599068270767,-0.04432069512189986,-0.04833753054826636,-0.11540722568045098,0.4019712389907521,0.107883750284005,-0.17651186174636127,-0.32713338325462443,0.36946631937540103,-0.015390649652157041,0.3131469703730685,0.4704465715193343
VSA_EState1,0.07782180125977889,-0.22251805108161365,0.046125618465140246,0.11672981096935112,-0.06571966667507359,0.1448034022854536,-0.08796946565133895,-0.042528007357071185,0.005303329677482017,0.014904601639304918,0.017603555978333418,-0.05718979087116301,-0.05072042778999118,0.026543088743368127,-0.037579800203751186,-0.07113970124913782,-0.004795699089409356,-0.09272760880163243,-0.0058788300313096795,-0.04225803082215648
VSA_EState2,0.07647975266216553,0.0650804394156638,0.21619499101654785,-0.09118733557745651,0.0528317748012665,-0.12353644743096252,0.06198833912001178,0.05526960232638255,-0.047002962031759486,-0.046447550121565886,0.04255143468693717,0.12181390947002685,0.19545578141093262,0.04610677164144849,0.035496145350790854,0.13106150667162583,-0.06267860544708831,0.05504872150698926,0.07370807097053848,0.020801007253897476
VSA_EState3,-0.016416118475368783,0.009076538636831858,-0.07211125652257029,0.00017046973648379991,0.10189826923592958,-0.06075170710563285,0.0011799018904025023,0.051680064925955324,0.335713470022794,0.3007565005142765,-0.3465698928306625,0.038804430044356415,-0.15566016544556194,-0.12683294451351837,-0.0414805867679042,-0.09114880433648548,0.09856747331415067,-0.042809893920512765,-0.07663466966041792,-0.05009756627626972
VSA_EState4,0.02290778302465316,0.2003258341241084,-0.166966785027308,0.0835541463870107,-0.022033972763538037,0.05405789297487524,0.06682902005284701,0.024278155961881164,0.046010472195132344,0.04982399793573952,-0.005283565728640146,-0.0416865648368325,-0.040728730123401335,0.12979252661530688,0.18551112555906257,0.018569419951493377,0.04219411975280208,-0.008796913030438079,-0.09995682612953147,0.07477232004396704
VSA_EState5,-0.005444810193324909,0.08330229151463042,-0.24715047617040609,0.031509732873865104,-0.00974664585417367,0.0221673849020738,0.07323477870505686,-0.11128899974407196,-0.010841917361579075,-0.03559065509048218,0.0828379843972439,-0.1349750997178302,-0.15742170630897023,-0.017481908633170663,0.1204997647692033,-0.10332596890922172,-0.0500274079500067,0.030808575270065894,0.030208017569216192,0.12840461575444065
VSA_EState6,0.016333658324307155,0.23118426323167202,-0.044668707117144456,0.10419563456584949,-0.13875384602646942,-0.03977751389461484,-0.08528778648906779,0.029031957256641962,-0.18962757353957296,0.09471906148471666,-0.14673258002937192,-0.02185116187813624,0.011740502815619117,-0.08759182159574039,-0.014049437308784638,0.04763018835701735,0.058234886598845154,0.1099840797375439,0.05905391890507652,-0.07495711183446573
VSA_EState7,-0.014837050439919562,0.10756434544848126,-0.09813503950950171,-0.21201185473327122,0.11226843773568569,-0.16460775430670307,-0.07894387673107779,0.14068165919686682,0.0032694016749465356,-0.09606054166301214,0.04839497314429567,-0.07400782967127033,-0.09965248527891116,-0.11861981802069722,0.009081140494341411,0.020374805944401168,-0.084212649684322,-0.05189338793530649,0.028634162089643464,0.17549246741164046
VSA_EState8,0.046667601296113415,0.12832678998794686,-0.08146531468633793,0.030787710843698055,0.16263437590507016,0.07984270711326419,0.05742162592837812,-0.13682377030142323,0.03150084591216213,-0.012436282619269514,0.3141209910603873,-0.07325454654242311,0.10832618608102489,0.05177782104211428,0.023795747216718142,-0.14959472428059045,0.08117449676736957,0.16275175887956955,-0.06044134535200049,-0.20174152032960585
VSA_EState9,-0.06381664469943087,0.06736643436083492,-0.08126860316646357,0.11938300544957224,0.18484392683628198,-0.16416489396422188,0.05101227156718208,-0.03394427348367921,0.06332410333068568,-0.08418638256088365,-0.046146291309723496,0.23157126175312495,0.11865209621204519,0.08419413514707448,-0.036991748834826824,0.20420326093693203,-0.06208196428691319,0.043082380732137555,0.16042290122660657,0.020995518614675364
VSA_EState10,0.06689496024479112,0.0305728970796363,-0.02571031083893589,-0.10237462928763005,-0.25527967450382755,-0.0604822279028577,0.1477555362256222,-0.22388025388708485,0.12446073642555232,-0.14536085036117363,-0.011904126968598642,0.0738154090053808,-0.04063831042053335,0.010412245842427153,-0.011638495812594036,0.055398536822484815,-0.049571104527692915,0.016090554254721712,-0.06063334992134646,0.03579919311197646
pchembl,0.02295092978903028,-0.14744127646189054,0.061604258867407974,-0.05371700433218591,-0.06805890410264966,-0.1995806956696603,-0.07947735611968346,-0.006445739292095868,-0.011900580293088431,-0.06764024647892378,-0.0498834175706643,-0.03447851837687619,0.015213468916628841,-0.03928031406954968,0.19143168575640182,0.04270641851853493,-0.22273076445781875,-0.08169700792602982,-0.018063377260786648,-0.0880484832958105
