ID,pchembl,MolLogP,HeavyAtomCount,HeavyAtomMolWt,HAccept,Heteroatoms,HDonor,MolWt,MolMR,RotableBonds,RingCount,Ipc,HallKierAlpha,NumValenceElectrons,SaturatedRings,AliphaticRings,AromaticRings,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,MaxAbsPartialCharge,MaxPartialCharge,MinAbsPartialCharge,MinPartialCharge,BalabanJ,BertzCT,Kappa1,Kappa2,Kappa3,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,NHOHCount,NOCount,FractionCSP3,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,IC50,Binary_value
CHEMBL3651533,7.8,3.02468,26,367.267,5,9,0,381.379,88.1998,3,3,751360.3067,-2.6,136,1,1,2,1.153846154,1.884615385,2.576923077,0.417170094,0.417170094,0.35521467799999995,-0.35521467799999995,1.900738241,967.7037729,18.1988716,6.608199129,3.370915532,18.94938299,12.23053005,13.44040157,7.754852957000001,5.888456426,4.255769128,2.979717292,14.25689815,9.301172435,8.084968035,6.487253591,4.889281272,0,5,0.294117647,148.16638480000003,4.899909731,0.0,13.40177551,18.4331367,0.0,18.19910121,30.6862899,13.08951281,15.708873,17.58101209,9.837253136000001,0.0,0.0,6.176298517,21.58904213,5.261891555,4.983978521,0.0,22.74254165,17.98942254,53.72194897,6.069221313,15.65511591,4.899909731,31.74122635,16.01355165,11.33111287,17.67820111,47.36005295,0.0,0.0,18.98910792,0.0,0.0,31.72242465,18.65950602,12.36261918,12.13273414,18.19910121,17.03264387,6.069221313,4.983978521,5.261891555,21.58904213,0.0,65.13064521,5.079006099,7.934535705,-0.959002728,0.4359782720000001,10.90945959,-4.557913602,0.357509921,-4.163551797,0.0,15.7,1
CHEMBL3651534,7.7,2.19338,24,354.709,6,9,0,366.805,85.9608,3,3,331493.5418,-2.24,124,1,1,2,1.375,2.166666667,2.875,0.339428039,0.226087046,0.226087046,-0.339428039,1.853010009,929.3115622,16.61195388,6.338787742,3.048765155,17.31962648,11.41305203,12.35495016,7.086351542999999,5.330136795,3.824552587,2.611680884,13.92737569,9.010635494,7.9338485310000015,6.480799567,4.840994537,0,6,0.266666667,142.9932861,4.899909731,0.0,22.77616907,5.261891555,0.0,11.60093989,30.6862899,19.28635638,15.16805482,17.58037015,9.837253136000001,5.948339281,0.0,0.0,12.80821203,5.261891555,9.967957042,0.0,16.56624313,17.98942254,46.996094,6.069221313,27.38653231,4.899909731,36.72520487,9.837253136000001,17.14833371,12.11474962,35.35779532,5.022633314,0.0,10.33875433,0.0,11.60093989,20.90441201,22.15680119,18.91391731,12.13273414,18.32957771,4.899909731,6.069221313,9.967957042,16.86283144,12.80821203,0.0,38.61702275,9.785138836,8.059937303,0.215635341,-0.272527791,6.644296666,1.829101088,0.627492914,-3.703574945,5.891922287000001,19.85,1
CHEMBL3651535,7.7,1.80608,30,423.78,8,10,0,446.964,115.7128,4,4,8274008.612000002,-2.41,158,2,2,2,1.133333333,1.9,2.6,0.368923138,0.184007267,0.184007267,-0.368923138,1.514120349,1078.9445460000004,20.84632101,8.377602009,4.07912426,21.30275414,14.37937853,16.69984,9.823034657000001,7.681073547,5.734632023,3.912875962,18.27226553,11.74731861,10.28478528,8.390879003,6.149745314,0,8,0.45,181.1662974,14.69972919,4.983978521,13.40177551,5.261891555,0.0,11.60093989,31.66759481,44.95592471,27.56174196,11.88708409,15.53118113,0.0,0.0,0.0,8.417796984,5.261891555,14.86786677,0.0,16.56624313,56.11602988,41.30934966,6.069221313,32.94344208,9.799819462,74.85181221,9.837253136000001,11.33111287,12.11474962,35.48827182,5.022633314,0.0,11.50524905,0.0,11.60093989,15.08719117,15.61204478,25.32819721,31.8664119,6.196843572000001,18.32957771,17.03549811,26.81544849,16.86283144,8.417796984,0.0,26.53214419,14.74239895,8.681702278,1.157442717,0.5169086629999999,7.190897913,3.403263147,4.530208408,-1.505476686,6.444954869,19.95,1
CHEMBL3651536,7.45,1.82268,33,463.801,9,11,0,491.017,126.5318,7,4,37533897.25,-2.45,176,2,2,2,1.181818182,1.96969697,2.666666667,0.383360304,0.184007267,0.184007267,-0.383360304,1.437723519,1131.191353,23.69960654,10.2185963,5.219817265,23.42407448,15.91738333,18.52230185,10.88897225,8.212237688,6.215285197999999,4.298290654,20.09472738,12.8132562,10.81594942,8.871532177999999,6.535160006,0,9,0.5,199.0097269,14.53668242,9.883888252,13.40177551,5.261891555,0.0,11.60093989,24.61992283,58.61047866,34.16862393,11.88708409,15.53118113,0.0,0.0,0.0,13.15465994,5.261891555,14.86786677,0.0,16.56624313,69.32979381,41.30934966,6.069221313,32.94344208,9.799819462,88.06557613,14.57411609,11.33111287,12.11474962,35.48827182,5.022633314,0.0,11.50524905,0.0,11.60093989,15.08719117,22.15680119,25.39032277,38.41116829999999,6.196843572000001,25.43937525,17.03549811,19.7677765,21.5996944,8.417796984,0.0,31.85831351,14.83950548,8.686566066000001,1.137919936,0.511885563,7.192175819,3.39241229,5.99306753,-1.914351572,6.496949817999999,35.62,1
CHEMBL3651537,7.4,2.42768,33,461.805,8,10,0,490.029,128.7368,7,4,37533897.25,-2.38,176,2,2,2,1.151515152,1.939393939,2.636363636,0.383360304,0.184007259,0.184007259,-0.383360304,1.437723519,1129.157058,23.76730156,10.26347441,5.247590662,23.42407448,15.91738333,18.65243853,11.03924114,8.330751023,6.327849417,4.39804,20.22486405,12.96352509,10.93446276,8.984096397,6.634909352,0,8,0.47826087,199.7900789,14.53668242,4.899909731,13.40177551,5.261891555,0.0,17.66730696,36.75265697,58.61047866,21.77493678,17.58101209,9.837253136000001,0.0,0.0,0.0,13.15465994,5.261891555,9.883888252,0.0,16.56624313,69.32979381,47.11476372,6.069221313,32.94344208,9.799819462,83.08159761,14.57411609,11.33111287,12.11474962,41.29368589,5.022633314,0.0,11.50524905,0.0,11.60093989,15.08719117,9.918116788999999,31.02212521,45.01805027,0.0,37.44163288,17.03549811,14.78379798,21.5996944,8.417796984,0.0,31.89264993,10.96972196,8.766689523,1.25729551,0.622996674,12.47844034,0.488401625,6.102472389,-1.891173326,6.506949818,39.66,1
CHEMBL3651538,6.92,2.19338,24,354.709,6,9,0,366.805,85.9608,3,3,331493.5418,-2.24,124,1,1,2,1.375,2.166666667,2.875,0.353936648,0.184008181,0.184008181,-0.353936648,1.853010009,929.3115622,16.61195388,6.338787742,3.048765155,17.31962648,11.41305203,12.35495016,7.076285436,5.3507684630000005,3.844670956,2.63698498,13.92737569,9.000569387,7.954480199,6.5009179360000005,4.866298633,0,6,0.266666667,142.9932861,4.899909731,4.983978521,17.79219055,5.261891555,0.0,11.60093989,24.61992283,13.08951281,27.56174196,17.70430493,15.53118113,0.0,0.0,0.0,12.80821203,5.261891555,9.967957042,0.0,16.56624313,17.98942254,47.1265705,6.069221313,27.2560558,4.899909731,36.72520487,9.837253136000001,17.14833371,12.11474962,35.48827182,5.022633314,0.0,10.20827783,0.0,11.60093989,20.90441201,22.15680119,18.78344081,12.13273414,18.46005421,4.899909731,6.069221313,9.967957042,16.86283144,12.80821203,0.0,38.62790909,9.736514895,8.063216623999999,0.167024229,-0.131903365,5.151507644,3.209619775,0.6724929140000001,-3.696205331,5.894267966,121.5,0
CHEMBL3651539,5.16,2.33588,36,507.81,10,13,0,535.026,135.3912,8,4,131054568.7,-2.98,192,2,2,2,1.1944444440000002,1.944444444,2.583333333,0.383360304,0.30528849,0.30528849,-0.383360304,1.45139276,1276.240762,26.09349825,10.96037637,5.389604975,25.87166824,17.23875053,19.83879843,11.54466298,8.744017516,6.640753168,4.583600151000001,21.41122396,13.46894693,11.34772925,9.297000149,6.820469502999999,0,11,0.47826087,214.4430546,14.53668242,15.014228,13.40177551,5.261891555,0.0,11.60093989,30.6862899,64.67684573,26.69824783,11.88708409,9.837253136000001,5.693927995,0.0,5.687386275,18.07797099,5.261891555,9.883888252,0.0,16.56624313,69.32979381,51.16271492,6.069221313,38.63082835,9.799819462,88.00490866,14.57411609,21.44543114,12.11474962,35.22731882,5.022633314,0.0,17.19263533,0.0,11.60093989,20.01050222,27.84418746,25.39032277,38.41116829999999,12.13273414,36.27802979,0.0,14.78379798,16.33780284,23.79400681,0.0,31.98968073,20.79421054,19.73715197,0.201253,0.334200378,9.469614634,0.35158937700000004,5.534067349,-2.040833969,6.4901770989999985,6857.0,0
CHEMBL3651540,6.31,2.79838,24,352.713,5,8,0,365.817,88.1658,3,3,331493.5418,-2.17,124,1,1,2,1.333333333,2.125,2.833333333,0.355214672,0.184008173,0.184008173,-0.355214672,1.853010009,927.1600336,16.67954467,6.380299742,3.073424808,17.31962648,11.41305203,12.48508683,7.2265543239999985,5.469281798,3.957235175,2.736734326,14.05751236,9.150838274,8.072993534,6.613482155,4.966047979,0,5,0.25,143.7736381,4.899909731,0.0,17.79219055,5.261891555,0.0,17.66730696,36.75265697,13.08951281,15.16805482,23.39823293,9.837253136000001,0.0,0.0,0.0,12.80821203,5.261891555,4.983978521,0.0,16.56624313,17.98942254,52.93198456,6.069221313,27.2560558,4.899909731,31.74122635,9.837253136000001,17.14833371,12.11474962,41.29368589,5.022633314,0.0,10.20827783,0.0,11.60093989,20.90441201,22.15680119,18.78344081,12.13273414,6.066367068,18.19910121,10.96913104,4.983978521,16.86283144,12.80821203,0.0,38.66610354,5.946787761,8.143340081,0.27813534100000004,-0.012527791000000002,10.28043164,0.41121016,0.7524929140000001,-3.675797168,5.904267966,487.45,0
CHEMBL3651541,9.49,2.99978,32,494.197,7,14,1,508.309,109.401,5,3,9921121.432,-2.62,170,1,1,2,1.34375,2.0625,2.71875,0.40527755,0.40527755,0.354450366,-0.354450366,1.900284482,1201.322017,24.03093646,9.089658157999999,5.057422752,23.6814338,14.9357074,16.02684838,8.98717891,6.794212009,4.668728745,3.160820622,18.35520285,11.28942733,9.775888218,7.815380229,5.6190106,1,8,0.333333333,190.4338337,10.21669833,4.794537184,18.38575403,18.4331367,0.0,29.26824685,18.55355576,19.28635638,20.19068813,23.99529199,9.837253136000001,5.824404498,5.907179729,6.176298517,26.38357931,5.261891555,15.28474565,0.0,22.74254165,24.53417895,45.82906739,6.069221313,44.76417542,10.21669833,55.35343952,9.837253136000001,11.33111287,22.6032148,29.29142825,10.04526663,0.0,18.98910792,0.0,23.20187978,33.71542582,51.65680331,0.0,6.196843572000001,23.09901094,11.38600992,0.0,9.967957042,28.46377134,26.38357931,0.0,63.57060449,21.12639337,9.781746798,-0.312883405,-1.56140069,5.89281379,-3.574154185,-1.591600094,-3.92693403,11.98430285,0.32,1
CHEMBL365564,6.47,0.01158,26,340.214,10,10,4,360.374,88.6761,3,4,1386128.946,-2.32,138,2,2,2,1.153846154,1.923076923,2.576923077,0.385462112,0.235792809,0.235792809,-0.385462112,1.727826232,843.1129268999998,17.11181782,6.7704615960000005,2.886028819,18.25878407,12.5797187,13.98559258,8.691017159,6.70934258,4.954678137,3.564989702,13.98559258,8.691017159,6.70934258,4.954678137,3.564989702,4,10,0.625,148.63253280000004,25.37323374,4.567099648,4.983978521,15.2298486,0.0,19.26246487,12.84164325,6.041840829,6.327320075,18.27715409,29.49966862,5.824404498,0.0,0.0,20.05644514,5.261891555,19.51903521,0.0,62.87180962,5.316788604,12.15172457,6.069221313,16.98174072,5.316788604,59.37841773,4.736862953999999,11.33111287,44.15641378,6.327320075,0.0,11.16387794,5.817862777999999,0.0,0.0,24.72586068,11.86624533,16.98174072,25.68328649,17.31524135,0.0,6.069221313,20.26872417,4.736862953999999,20.58147374,0.0,6.613281571,12.71177839,42.06433853,0.737465278,0.427709987,2.1874312380000003,1.59132834,0.0,0.0,0.0,340.0,0
CHEMBL365822,5.92,4.0501,41,551.308,9,15,2,583.564,135.8164,11,3,632612485.4,-4.17,224,1,1,2,1.12195122,1.804878049,2.365853659,0.446222053,0.428367428,0.428367428,-0.446222053,1.6659130009999998,1241.330594,31.35888079,12.99712729,8.655561861,30.37166824,19.18390898,23.04001454,12.94952158,10.45050008,6.177301622000001,3.751219548,23.04001454,12.94952158,10.45050008,6.177301622000001,3.751219548,2,12,0.538461538,233.4531822,19.20766545,15.01486577,14.59798689,13.17124514,10.19736362,40.53659204,36.10128037,5.563451492,18.52902952,18.75268918,0.0,17.56469279,0.0,24.26995839,46.24027072,0.0,25.94885614,5.414990469,71.70034102,13.15163837,35.71964369,11.45417541,23.87690482,10.74258,64.38062655,31.65992042,5.414990469,58.41158908,28.68261921,0.0,11.45417541,22.76031951,0.0,0.0,53.17745251,43.33818095,12.84164325,17.14164666,12.13273414,20.7712116,6.9237372000000015,20.93994362,13.89087684,32.34939388,0.0,54.48841528,49.70957045,11.12693896,0.993941702,-1.979777142,3.0094761610000003,-5.745349499,7.396784087999999,0.0,0.0,1200.0,0
CHEMBL366268,7.7,5.1309,34,428.318,4,6,2,464.606,132.2334,12,3,29431796.05,-3.15,182,1,1,2,0.970588235,1.617647059,2.205882353,0.448946003,0.407247856,0.407247856,-0.448946003,1.548113759,941.3931751,25.47258919,12.35125465,7.17380986,24.39069429,16.42145262,20.21805064,12.29171175,9.401297131,6.671501374,4.40848408,20.21805064,12.29171175,9.401297131,6.671501374,4.40848408,2,6,0.464285714,202.0195759,15.37044016,9.589074368,4.794537184,0.0,0.0,86.84987275,43.73392667,5.414990469,12.64872279,6.041840829,0.0,5.783244946,5.907179729,6.093240071,19.12047451,0.0,10.63357721,5.414990469,70.87690742,6.606881965,71.79057367,0.0,17.78366475,10.63357721,30.43238754,20.74675894,5.414990469,69.54114795,60.66367068,0.0,0.0,4.794537184,0.0,0.0,23.82550558,11.4568313,13.02770359,44.08838123,5.563451492,0.0,62.37841095,22.76631134,4.736862953999999,14.38361155,0.0,5.578343375,38.12384235,5.40594199,2.084404108,-1.339702757,18.4456875,5.317506824,4.133976613,0.0,0.0,20.0,1
CHEMBL3669128,8.48,3.25128,29,385.244,7,10,0,404.396,100.123,6,3,2715383.889,-3.19,152,0,0,3,1.24137931,2.0,2.655172414,0.492907792,0.419484509,0.419484509,-0.492907792,1.996294289,1068.217327,20.54185008,8.046096186,4.458115857,21.1814338,13.70172717,16.1561447,8.801032672,6.762677004,4.294000717,2.85553978,16.1561447,8.801032672,6.762677004,4.294000717,2.85553978,0,7,0.368421053,164.86724650000005,9.636772685,0.0,9.665781456,18.4331367,5.098681808,5.2133850960000006,44.78163386,19.15587988,23.38096217,17.33543386,5.693927995,0.0,0.0,6.176298517,17.9081081,5.261891555,24.87775809,7.047671983,12.59712014,27.24698234,35.52284776,23.07611263,11.03340144,4.736862953999999,52.12474043,13.223970499999998,11.33111287,17.67820111,24.26546827,0.0,22.29078092,13.17124514,5.749511833,0.0,11.73975001,29.30770128,23.99897946,6.066367068,16.81453707,13.11403905,25.06447501,15.29604542,4.736862953999999,18.4331367,0.0,47.6501288,6.089584414,17.02036459,0.368513756,-0.23260107,7.241206075,-3.993624665,0.8781016909999999,5.394993075,0.0,3.3,1
CHEMBL3669129,8.82,3.4898800000000003,37,487.316,8,12,0,515.54,129.42700000000002,7,4,159136947.9,-3.72,196,1,1,3,1.243243243,1.972972973,2.621621622,0.49294814,0.419484509,0.419484509,-0.49294814,1.442956096,1322.292148,26.34606827,10.71981614,5.9921373839999985,26.74191173,17.56190051,20.91738398,11.93951741,9.402212101,6.635255245,4.394120916,20.91738398,11.93951741,9.402212101,6.635255245,4.394120916,0,9,0.48,211.9724239,9.636772685,9.694446915,9.665781456,18.4331367,5.098681808,5.2133850960000006,62.535352,26.70646744,29.92571857,17.33543386,5.693927995,5.907179729,0.0,6.176298517,22.70264528,5.261891555,29.77766782,12.96557803,25.43876339,40.33649515,35.52284776,23.07611263,16.94058116,4.736862953999999,76.0213427,18.01850768,17.24901891,30.51984436,24.26546827,0.0,22.29078092,13.17124514,5.749511833,0.0,11.73975001,35.21488101,29.91688551,31.99752313,16.81453707,32.10929275,6.069221313,20.19595516,4.736862953999999,23.22767388,0.0,48.8382813,19.75650254,17.17525862,0.300497046,0.140805495,7.287316437,-2.265462883,2.098597595,5.084870515,0.0,1.5,1
CHEMBL3669130,8.05,5.3097,38,495.339,8,11,0,521.547,135.48,6,5,406329500.4,-4.2,196,1,1,4,1.105263158,1.894736842,2.605263158,0.492948135,0.419484509,0.419484509,-0.492948135,1.274804978,1501.066546,25.44958988,10.28090657,5.250372804,26.86323207,18.22369655,21.03407972,12.36241545,9.462113743,6.882587066,4.783700868,21.03407972,12.36241545,9.462113743,6.882587066,4.783700868,0,8,0.37037037,217.2329839,9.636772685,0.0,14.64975998,18.4331367,5.098681808,11.27975216,68.50231053,31.39456428,23.38096217,23.15329664,5.693927995,0.0,0.0,6.176298517,17.9081081,5.261891555,24.96182688,12.96557803,32.36250059,24.59630451,59.41587696,23.07611263,16.85126421,9.636772685,44.65822166,13.223970499999998,24.17275611,36.21377235,42.46456948,0.0,22.29078092,18.98910792,5.749511833,0.0,11.73975001,29.30770128,23.3721291,43.5093139,16.81453707,13.11403905,31.19205972,25.17993368,4.736862953999999,18.4331367,0.0,49.06326501,11.04226335,17.22402269,1.357477043,1.119193811,13.34011985,-2.079664666,3.876101517,1.64055474,0.0,9.0,1
CHEMBL3669131,7.58,5.9147,38,493.343,7,10,0,520.559,137.685,6,5,406329500.4,-4.13,196,1,1,4,1.105263158,1.894736842,2.605263158,0.492948135,0.419484509,0.419484509,-0.492948135,1.274804978,1498.98428,25.51666985,10.32279671,5.27612595,26.86323207,18.22369655,21.16421639,12.47881323,9.604538858,6.995091475,4.881126111,21.16421639,12.47881323,9.604538858,6.995091475,4.881126111,0,7,0.35714285700000004,218.07642880000003,14.20387233,0.0,14.95193556,18.4331367,0.0,6.066367068,68.50231053,31.39456428,29.70828224,23.15329664,5.693927995,0.0,0.0,6.176298517,17.9081081,5.261891555,19.51903521,12.96557803,32.36250059,24.59630451,65.74319704,23.07611263,16.85126421,9.636772685,39.21542999,13.223970499999998,24.17275611,36.21377235,48.79188955,0.0,22.29078092,18.98910792,5.749511833,0.0,11.73975001,29.30770128,23.3721291,43.5093139,6.066367068,30.07482584,31.19205972,19.85184529,4.736862953999999,18.4331367,0.0,49.35326501,15.25134219,9.464711455,1.728372126,1.140916858,13.50741768,-0.5101126970000001,3.895754869,1.7516658509999998,0.0,26.0,1
CHEMBL3669132,7.89,2.84568,26,347.215,6,9,1,361.327,86.8638,4,3,738432.6083,-2.99,134,0,0,3,1.269230769,2.038461538,2.692307692,0.416196965,0.416196965,0.396364452,-0.396364452,2.164542952,1004.026599,17.82088716,6.724754097000001,3.233028869,18.89697675,12.34588512,13.74789641,7.767359591,5.7455338010000006,4.021303194,2.743115142,13.74789641,7.767359591,5.7455338010000006,4.021303194,2.743115142,1,6,0.294117647,146.05821719999997,5.106527395,0.0,9.665781456,18.4331367,5.098681808,17.34611923,30.53782887,19.21800544,16.7740802,11.58592203,5.693927995,0.0,0.0,6.176298517,18.27777254,5.261891555,19.97784836,7.047671983,19.01794176,6.606881965,41.08629925,17.3266008,11.03340144,0.0,31.69125772,19.64479212,11.33111287,23.2416526,24.26546827,0.0,22.29078092,13.17124514,0.0,0.0,11.73975001,41.96328418,11.03340144,6.066367068,16.81453707,13.11403905,6.069221313,15.29604542,5.106527395,18.4331367,0.0,41.70716098,4.133668037,25.7982354,0.621985482,0.0,7.385951892,-4.170503891,-0.184235729,1.6244044990000002,0.0,13.0,1
CHEMBL3669133,9.1,3.68928,31,409.266,7,10,1,430.434,107.1627,5,4,11907268.82,-3.19,162,1,1,3,1.258064516,2.032258065,2.741935484,0.49294814,0.419484509,0.419484509,-0.49294814,1.631991531,1128.571099,21.05771387,8.510444415,4.462727157,22.00986092,14.86352321,16.90760172,10.02222937,7.587898495,5.529160198,3.798570877,16.90760172,10.02222937,7.587898495,5.529160198,3.798570877,1,7,0.428571429,176.3813281,10.05365156,0.0,9.665781456,18.4331367,5.098681808,5.2133850960000006,62.535352,12.61112347,23.38096217,17.33543386,5.693927995,0.0,0.0,6.176298517,17.9081081,5.261891555,25.29463696,12.96557803,25.43876339,19.69639478,35.52284776,23.07611263,11.03340144,10.05365156,39.67424314,13.223970499999998,17.24901891,30.51984436,24.26546827,0.0,22.29078092,13.17124514,5.749511833,0.0,11.73975001,29.30770128,16.95130748,38.41834475,16.81453707,13.11403905,6.069221313,20.61283403,4.736862953999999,18.4331367,0.0,48.25212119,4.188103678,20.36975802,0.439080551,0.260799692,7.35749229,-1.853519727,2.096553037,1.639611271,0.0,0.8,1
CHEMBL3671322,8.49,3.5012800000000004,45,645.331,9,15,1,678.595,163.5485,7,5,4832624007.0,-3.6,240,3,3,2,1.133333333,1.822222222,2.355555556,0.496711512,0.409871435,0.409871435,-0.496711512,1.5070888830000002,1677.441734,32.78320169,11.64076948,6.279512078,32.94901851,21.03742679,25.17221249,14.25865182,12.63571369,8.237445627,5.6244938310000006,27.50056697,16.56090024,15.67586121,11.0740186,7.969498594,1,12,0.5,271.0302488,24.59033397,14.57305289,13.21233417,5.261891555,0.0,23.20187978,64.29914474,31.89747986,39.06363498,28.3463192,9.837253136000001,11.81435946,0.0,6.093240071,32.27513444,5.261891555,20.10058659,0.0,72.77590534,26.74406676,52.26787354,11.81873315,50.94673245,10.05365156,90.28501618,29.57818093,11.33111287,45.72760446,41.42416239,10.04526663,0.0,4.794537184,5.749511833,23.20187978,55.59159806,35.97320763,29.30771639,0.0,41.30556178,32.90394574,0.0,16.36998844,32.67560569,28.06330009,0.0,38.46780131,47.95882632,11.39583859,-2.9439152610000003,-0.857708123,8.167897994,1.405750099,4.596736155,-2.7300827,12.42774451,3.2230000000000003,1
CHEMBL3671323,8.83,1.85378,38,553.278,8,13,2,578.4780000000002,138.6112,7,5,285497960.7,-2.91,200,3,3,2,1.236842105,1.973684211,2.5,0.496711512,0.243595448,0.243595448,-0.496711512,1.493828903,1435.029407,26.68738555,9.682270594,4.492619318,27.29431797,18.04844492,20.40850232,11.99732384,9.902862723,7.517748452,4.973673113,22.73685679,14.29957226,12.94301024,10.35432143,7.318677877000001,2,10,0.44,229.7204994,20.27034989,14.57305289,8.417796984,5.261891555,0.0,23.20187978,43.52793314,31.89747986,39.06363498,22.74526838,9.837253136000001,11.81435946,0.0,0.0,22.74373431,5.261891555,20.51746546,0.0,46.40364293,26.74406676,52.26787354,11.81873315,44.85349238,15.37044016,73.69081557,24.84131797,11.33111287,24.95639286,41.42416239,10.04526663,0.0,0.0,5.749511833,23.20187978,43.89730718,35.97320763,29.30771639,0.0,36.40565205,12.13273414,0.0,21.68677704,27.93874273,23.26876291,0.0,32.52025154,33.06291514,14.62339645,-1.5771871519999998,-0.565244568,8.566045538,2.31124159,0.334156511,-2.597882042,12.29452921,1.486,1
CHEMBL3671324,8.92,2.19598,39,565.289,8,13,1,592.505,143.2385,7,5,434505399.0,-2.91,206,3,3,2,1.205128205,1.923076923,2.461538462,0.496711512,0.243595448,0.243595448,-0.496711512,1.5056095180000002,1466.546132,27.64913226,9.927887049,4.840820562,28.16456146,18.44229177,21.35571591,12.36988618,10.47159943,7.743864189,5.438831306,23.68407038,14.67213461,13.51174694,10.58043716,7.78383607,1,10,0.461538462,236.295413,19.85347102,14.57305289,8.417796984,5.261891555,0.0,23.20187978,50.57560513,31.89747986,39.06363498,22.74526838,9.837253136000001,11.81435946,0.0,0.0,22.74373431,5.261891555,20.10058659,0.0,46.40364293,33.79173874,52.26787354,11.81873315,44.85349238,10.05365156,85.63839728,24.84131797,11.33111287,24.95639286,41.42416239,10.04526663,0.0,0.0,5.749511833,23.20187978,43.89730718,22.88369482,42.3972292,0.0,36.40565205,12.13273414,11.94758171,16.36998844,27.93874273,23.26876291,0.0,32.64320886,35.30597311,11.5814297,-1.55191709,-0.540832317,8.622614568,2.329257597,0.476730207,-0.741439948,12.34719754,1.198,1
CHEMBL3671325,8.56,4.4337800000000005,49,714.336,9,18,1,746.592,168.5465,8,5,22329591754.0,-3.81,264,3,3,2,1.12244898,1.7959183669999998,2.326530612,0.484075206,0.42206639,0.42206639,-0.484075206,1.47614782,1802.98631,36.4700786,12.81887707,7.681886046,36.15612529,22.68387339,26.51321269,15.05957876,13.33544226,8.404242234,5.752471115,28.84156717,17.36182719,16.37558977,11.24081521,8.097475879,1,12,0.516129032,289.8917971,24.59033397,14.57305289,13.21233417,18.4331367,0.0,23.20187978,64.29914474,31.89747986,31.95383744,28.3463192,16.4441351,11.81435946,0.0,12.26953859,45.44637959,5.261891555,20.10058659,0.0,78.95220385,26.24115118,52.26787354,11.81873315,50.94673245,10.05365156,95.95839912,29.57818093,11.33111287,45.72760446,41.42416239,10.04526663,0.0,17.96578233,5.749511833,23.20187978,84.83765174,35.97640758,12.84164325,23.09901094,23.22948744,20.7712116,6.069221313,15.03763008,27.93874273,41.23454523,0.0,75.99126764,47.51481846,10.71995243,-3.264524879,-1.746911472,6.652777682000001,-3.649163126,2.535888627,-4.41119128,12.29597481,2.749,1
CHEMBL3671326,8.43,4.54288,49,758.7869999999998,9,18,1,791.043,171.2365,8,5,22329591754.0,-3.62,264,3,3,2,1.163265306,1.836734694,2.367346939,0.484075206,0.42206639,0.42206639,-0.484075206,1.47614782,1804.98631,36.65531164,12.92618566,7.755407617,36.15612529,22.68387339,26.51321269,15.05957876,13.33544226,8.404242234,5.752471115,29.67163476,17.77686098,16.85482952,11.48632107,8.220228811,1,12,0.516129032,293.4560785,24.59033397,14.57305289,13.21233417,18.4331367,0.0,11.60093989,80.22908864,36.37019937,26.93120413,28.3463192,16.4441351,11.81435946,0.0,12.26953859,45.44637959,5.261891555,20.10058659,0.0,78.95220385,26.24115118,51.71795974,11.81873315,55.27573645,10.05365156,95.95839912,29.57818093,11.33111287,45.72760446,45.89688191,5.022633314,0.0,17.96578233,5.749511833,27.53088379,84.83765174,30.95377426,17.31436276,23.09901094,11.0967533,32.90394574,6.069221313,30.96757398,16.33780284,41.23454523,0.0,76.65586794,47.69800211,10.48463167,-3.15157078,-1.6994732,6.935882248,-3.447204822,2.641314232,-4.399942428,9.560270807,3.687,1
