,smiles,IC50,pchembl,type,ID
107,COc1ccc(cc1)C(=O)N[C@@H](CC(C)C)C(=O)NCCNc2ccc(OCC3CCCC3)cc2,480.0,6.32,IC50,CHEMBL294260
98,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc2ccc(OCc3ccccc3)cc2,9500.0,5.02,IC50,CHEMBL300379
105,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc2ccc(OC3CCCC3)cc2,4400.0,5.36,IC50,CHEMBL303517
69,O=C(CCc1ccccc1)O[C@@H]2NC(=O)[C@H]2NC(=O)[C@H](Cc3ccccc3)NC(=O)OCc4ccccc4,41.0,7.39,IC50,CHEMBL30356
118,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc2ccc(OC3CCCCC3)cc2,1200.0,5.92,IC50,CHEMBL304669
112,COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)c2cc3ccccc3[nH]2)cc1,160.0,6.8,IC50,CHEMBL304918
51,COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)c2ccc(cc2)C(C)C)cc1,5700.0,5.24,IC50,CHEMBL306503
1607,C[C@@H]1CN(C[C@H](C)O1)C(=O)[C@@H]2C[C@@H](C[C@H]2C(=O)NC3(CC3)C#N)S(=O)(=O)c4ccccc4,0.4,9.4,IC50,CHEMBL3093822
1606,O=C(NC1(CC1)C#N)[C@@H]2C[C@H](C[C@H]2C(=O)N3CC4CCC(C3)O4)S(=O)(=O)c5ccccc5,1.0,9.0,IC50,CHEMBL3093823
1605,O=C(NC1(CC1)C#N)[C@@H]2C[C@H](C[C@H]2C(=O)N3CC4(COC4)C3)S(=O)(=O)c5ccccc5,3.0,8.52,IC50,CHEMBL3093824
1604,O=C(NC1(CC1)C#N)[C@@H]2C[C@H](C[C@H]2C(=O)N3CCCCC3)S(=O)(=O)c4ccccc4,0.8,9.1,IC50,CHEMBL3093825
1603,CC1CCN(CC1)C(=O)[C@@H]2C[C@@H](C[C@H]2C(=O)NC3(CC3)C#N)S(=O)(=O)c4ccccc4,0.5,9.3,IC50,CHEMBL3093826
1602,CN1CCN(CC1)C(=O)[C@@H]2C[C@@H](C[C@H]2C(=O)NC3(CC3)C#N)S(=O)(=O)c4ccccc4,2.0,8.7,IC50,CHEMBL3093827
1601,O=C(NC1(CC1)C#N)[C@@H]2C[C@H](C[C@H]2C(=O)N3CCNCC3)S(=O)(=O)c4ccccc4,11.0,7.96,IC50,CHEMBL3093828
1600,OC1CCN(CC1)C(=O)[C@@H]2C[C@@H](C[C@H]2C(=O)NC3(CC3)C#N)S(=O)(=O)c4ccccc4,1.0,9.0,IC50,CHEMBL3093829
1599,O=C(NC1(CC1)C#N)[C@@H]2C[C@H](C[C@H]2C(=O)N3CCS(=O)(=O)CC3)S(=O)(=O)c4ccccc4,4.0,8.4,IC50,CHEMBL3093926
1598,Fc1ccc(NC(=O)[C@@H]2C[C@@H](C[C@H]2C(=O)NC3(CC3)C#N)S(=O)(=O)c4ccccc4)cc1,26.0,7.58,IC50,CHEMBL3093927
1597,O=C(NC1(CC1)C#N)[C@@H]2C[C@H](C[C@H]2C(=O)N3CCCC3)S(=O)(=O)c4ccccc4,2.0,8.7,IC50,CHEMBL3093928
1596,O=C(NC1(CC1)C#N)[C@@H]2C[C@H](C[C@H]2C(=O)N3CCC3)S(=O)(=O)c4ccccc4,10.0,8.0,IC50,CHEMBL3093929
1595,OC1CN(C1)C(=O)[C@@H]2C[C@@H](C[C@H]2C(=O)NC3(CC3)C#N)S(=O)(=O)c4ccccc4,7.0,8.15,IC50,CHEMBL3093930
1594,CN(C)C(=O)[C@@H]1C[C@@H](C[C@H]1C(=O)NC2(CC2)C#N)S(=O)(=O)c3ccccc3,6.0,8.22,IC50,CHEMBL3093931
1593,FC(F)(F)c1ccccc1S(=O)(=O)[C@H]2CN[C@@H](C2)C(=O)NC3(CC3)C#N,2.0,8.7,IC50,CHEMBL3093932
1592,O=C(NC1(CC1)C#N)[C@@H]2C[C@H](CN2C(=O)c3ccccc3)S(=O)(=O)c4ccccc4,13.0,7.89,IC50,CHEMBL3093933
1591,Clc1ccccc1S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)c3ccccc3)C(=O)NC4(CC4)C#N,0.8,9.1,IC50,CHEMBL3093934
1590,Clc1ccccc1S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3CCCCC3)C(=O)NC4(CC4)C#N,0.3,9.52,IC50,CHEMBL3093935
1589,CC(=O)N1C[C@@H](C[C@H]1C(=O)NC2(CC2)C#N)S(=O)(=O)c3ccccc3Cl,1.0,9.0,IC50,CHEMBL3093936
1619,COc1ccc(cc1OC)C(NC(=O)[C@@H]2CCCC[C@@H]2NC(=O)\C=C\c3ccccc3)C#N,640.0,6.19,IC50,CHEMBL3093937
1618,FC1(F)C[C@H]([C@@H](C1)C(=O)N2CCOCC2)C(=O)NCC#N,830.0,6.08,IC50,CHEMBL3093938
1617,O=C(NCC#N)[C@@H]1C[C@H](C[C@H]1C(=O)N2CCOCC2)S(=O)(=O)CC3CC3,230.0,6.64,IC50,CHEMBL3093939
1616,O=C(NCC#N)[C@@H]1C[C@H](C[C@H]1C(=O)N2CCOCC2)S(=O)(=O)c3ccccc3,0.7,9.15,IC50,CHEMBL3093940
1615,Clc1ccccc1S(=O)(=O)[C@@H]2C[C@H]([C@@H](C2)C(=O)N3CCOCC3)C(=O)NCC#N,0.5,9.3,IC50,CHEMBL3093941
1614,FC(F)(F)c1ccccc1S(=O)(=O)[C@@H]2C[C@H]([C@@H](C2)C(=O)N3CCOCC3)C(=O)NCC#N,0.9,9.05,IC50,CHEMBL3093942
1613,O=C(NCC#N)[C@@H]1CN(C[C@H]1C(=O)N2CCOCC2)S(=O)(=O)c3ccccc3,271.0,6.57,IC50,CHEMBL3093943
1612,Clc1ccccc1S(=O)(=O)N2C[C@H]([C@@H](C2)C(=O)N3CCOCC3)C(=O)NCC#N,12.0,7.92,IC50,CHEMBL3093944
1611,FC(F)(F)c1ccccc1S(=O)(=O)N2C[C@H]([C@@H](C2)C(=O)N3CCOCC3)C(=O)NCC#N,18.0,7.75,IC50,CHEMBL3093945
1610,CC(C)(NC(=O)[C@@H]1C[C@H](C[C@H]1C(=O)N2CCOCC2)S(=O)(=O)c3ccccc3)C#N,3.0,8.52,IC50,CHEMBL3093946
1609,O=C(NC1(CC1)C#N)[C@@H]2C[C@H](C[C@H]2C(=O)N3CCOCC3)S(=O)(=O)c4ccccc4,0.7,9.15,IC50,CHEMBL3093947
1608,O=C(NC1(CCC1)C#N)[C@@H]2C[C@H](C[C@H]2C(=O)N3CCOCC3)S(=O)(=O)c4ccccc4,4.0,8.4,IC50,CHEMBL3093948
63,CCCCO[C@@H]1NC(=O)[C@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc3ccccc3,355.0,6.45,IC50,CHEMBL30969
64,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H]2[C@H](NC2=O)Sc3ccccc3)OCc4ccccc4,2500.0,5.6,IC50,CHEMBL31272
439,CC(C)C[C@H](NC(=O)c1oc2ccccc2c1)C(=O)N[C@@H](C)C(=O)CNS(=O)(=O)c3ccccn3,20.0,7.7,IC50,CHEMBL31545
66,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H]2[C@@H](NC2=O)Sc3ccccc3)OCc4ccccc4,330.0,6.48,IC50,CHEMBL31788
85,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H]2[C@@H]3N(CCS3(=O)=O)C2=O)OCc4ccccc4,210.0,6.68,IC50,CHEMBL323637
86,O=C(N[C@@H](Cc1ccc2ccccc2c1)C(=O)N[C@H]3[C@H]4N(CCS4(=O)=O)C3=O)OCc5ccccc5,3.0,8.52,IC50,CHEMBL323638
90,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H]2[C@H]3N(CCS3(=O)=O)C2=O)OCc4ccccc4,10.0,8.0,IC50,CHEMBL326093
89,[O-][S+]1CCN2[C@@H]1[C@H](NC(=O)[C@H](Cc3ccccc3)NC(=O)OCc4ccccc4)C2=O,70.0,7.16,IC50,CHEMBL326342
133,CC(C)CC(C(=O)NCC#N)c1cccc(c1)c2ccc(cc2)N3CCN(CC(C)(C)N)CC3,1427.0,5.85,IC50,CHEMBL333413
158,CC(C)CC(C(=O)NCC#N)c1cccc(c1)c2ccc(cc2)C3CNCCO3,3368.0,5.47,IC50,CHEMBL333716
150,CC(C)CC(C(=O)NCC#N)c1cccc(c1)c2ccc(cc2)C(=O)N,1373.0,5.86,IC50,CHEMBL333987
130,CC(C)CC(C(=O)NCC#N)c1cccc(c1)c2ccc(cc2)C34CCN(CC3)CC4,1991.0,5.7,IC50,CHEMBL334074
1634,Brc1ccc(cc1)C(=O)N[C@@H]2CCCc3ccc(cc23)\N=C\N4CCCCCC4,1170.0,5.93,IC50,CHEMBL3342550
1635,CN1CCN(CC1)C(=O)Nc2ccc3CCCC(NC(=O)c4ccccc4)c3c2,1290.0,5.89,IC50,CHEMBL3342551
1636,CN1CCN(CC1)c2ccc3CCCC(NC(=O)c4ccccc4)c3c2,4000.0,5.4,IC50,CHEMBL3342552
1638,CNC(=O)O[C@H]1COc2ccc(cc2[C@@H]1NC(=O)c3ccc(F)cc3)N4CCN(CC4)C5COC5,7.7,8.11,IC50,CHEMBL3342553
1637,CNC(=O)O[C@H]1CCc2ccc(cc2[C@@H]1NC(=O)c3ccc(F)cc3)N4CCN(CC4)C5COC5,12.4,7.91,IC50,CHEMBL3342554
74,Cc1cccc(C[C@H](Nc2ccccc2)C(=O)N[C@@H](COCc3cccc(c3)C(=O)O)C#N)c1,2000.0,5.7,IC50,CHEMBL334717
78,Cc1cccc(C[C@H](Nc2ccccc2)C(=O)N[C@@H](COCc3ccc(Cl)c(c3)C(=O)O)C#N)c1,1700.0,5.77,IC50,CHEMBL334879
79,OC(=O)c1cccc(COC[C@H](NC(=O)[C@H](Cc2ccccc2)Nc3ccccc3)C#N)c1,2600.0,5.58,IC50,CHEMBL335269
73,Cc1cccc(C[C@H](Nc2ccc3COC(=O)c3c2)C(=O)N[C@@H](COCc4cccc(c4)n5cnnn5)C#N)c1,1000.0,6.0,IC50,CHEMBL335426
1631,COc1ccc(cc1C(=O)C(C)(C)c2cc(Cl)cc(Cl)c2)C(=O)NCc3ccnc(n3)C#N,1000.0,6.0,IC50,CHEMBL3354494
1630,CN(C)CCOc1ccc(cc1C(=O)C(C)(C)c2cc(Cl)cc(Cl)c2)C(=O)NCc3ccnc(n3)C#N,24000.0,4.62,IC50,CHEMBL3354495
75,COC(=O)c1cccc(N[C@@H](Cc2cccc(C)c2)C(=O)N[C@@H](COCc3cccc(c3)C(=O)O)C#N)c1,710.0,6.15,IC50,CHEMBL336115
165,Cc1cccc(C[C@H](NC(=O)C(c2ccccc2)c3ccccc3)C(=O)N[C@@H](COCc4cccc(c4)C(=O)O)C#N)c1,46.0,7.34,IC50,CHEMBL336228
163,O=C(NCC#N)[C@H](Cc1ccccc1)NC(=O)C(c2ccccc2)c3ccccc3,48.0,7.32,IC50,CHEMBL342145
22,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)NC(C)(C)C#N,114.0,6.94,IC50,CHEMBL345267
44,O=C(N[C@@H](CCc1ccccc1)C#N)[C@@H](NC(=O)N2CCOCC2)C3CCCCC3,84.0,7.08,IC50,CHEMBL345502
23,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](COCc2ccccc2C)C#N,19.0,7.72,IC50,CHEMBL346448
1076,O=C(N[C@@H](COCc1ccccc1)C#N)[C@H](CC2CCCCC2)NC(=O)N3CCOCC3,6.0,8.22,IC50,CHEMBL347111
0,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@H](C#N)c2ccccc2,51.0,7.29,IC50,CHEMBL347745
30,CC(C)(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](CCc2ccccc2)C#N,23.0,7.64,IC50,CHEMBL348679
20,O=C(N[C@@H](COCc1ccccc1)C#N)[C@H](CC2CCCCC2)NC(=O)c3ccncc3,6.0,8.22,IC50,CHEMBL356155
38,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](COCc2cccc(Cl)c2)C#N,9.0,8.05,IC50,CHEMBL356167
39,Cc1ccccc1COC[C@H](NC(=O)[C@H](CC2CCCCC2)NC(=O)N3CCOCC3)C#N,7.0,8.15,IC50,CHEMBL356442
26,O=C(N[C@@H](CCc1ccccc1)C#N)[C@H](Cc2ccccc2)NC(=O)N3CCOCC3,173.0,6.76,IC50,CHEMBL356669
28,CC(C)[C@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](CCc2ccccc2)C#N,6000.0,5.22,IC50,CHEMBL357816
9,CC(C)C[C@](C)(NC(=O)N1CCOCC1)C(=O)N[C@@H](CCc2ccccc2)C#N,76000.0,4.12,IC50,CHEMBL358704
16,CC(C)CC[C@H](NC(=O)N1CCOCC1)C(=O)N[C@H](CCc2ccccc2)C#N,387.0,6.41,IC50,CHEMBL358829
231,CC(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCN(CC3)c4ccccc4C#N)c5ccc(I)cc5,120.0,6.92,IC50,CHEMBL359835
171,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)n4c(O)nc5ccccc45)c6ccc(cc6)C(F)(F)F,50.0,7.3,IC50,CHEMBL359884
169,Cc1cc(ccc1Cl)c2nn(CC(O)CN3CCC(CC3)n4c(O)nc5ccccc45)c6CCN(Cc26)S(=O)(=O)C,60.0,7.22,IC50,CHEMBL360017
193,CC(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)N(CC(F)(F)F)c5ccccc45)c6ccc(Cl)c(C)c6,90.0,7.05,IC50,CHEMBL360258
204,CC(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)n4c(O)nc5ccccc45)c6ccc(Cl)cc6,460.0,6.34,IC50,CHEMBL360460
182,CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCC(CC3)n4c(O)nc5ccccc45)c6ccc(cc6)C(F)(F)F,50.0,7.3,IC50,CHEMBL360483
185,CN1C(=O)N(C2CCN(CCCn3nc(c4CN(CCc34)S(=O)(=O)C)c5ccc(cc5)C(F)(F)F)CC2)c6cc(Cl)ccc16,100.0,7.0,IC50,CHEMBL360665
196,CC(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)n4c(O)nc5ccc(F)cc45)c6ccc(I)cc6,230.0,6.64,IC50,CHEMBL360801
167,CC(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)n4c(O)nc5cccc(C)c45)c6ccc(Br)cc6,210.0,6.68,IC50,CHEMBL360888
174,CN1C(=O)N(C2CCN(CC(O)Cn3nc(c4CN(CCc34)S(=O)(=O)C)c5ccc(cc5)C(F)(F)F)CC2)c6cc(C)ccc16,30.0,7.52,IC50,CHEMBL360969
180,CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCC(CC3)n4c(O)nc5ccccc45)c6ccc(Cl)c(Cl)c6,10.0,8.0,IC50,CHEMBL361095
189,CN1C(=O)N(C2CCN(CC(O)Cn3nc(c4CN(CCc34)C(=O)C)c5ccc(Cl)c(C)c5)CC2)c6ccccc16,500.0,6.3,IC50,CHEMBL361360
260,COCCNCCOc1ccc(COc2ccccc2Nc3nc(nc4c3ncn4C5CCCC5)C#N)cc1,71.0,7.15,IC50,CHEMBL361499
186,CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCC(CC3)N4C(=O)N(CC#N)c5ccccc45)c6ccc(cc6)C(F)(F)F,100.0,7.0,IC50,CHEMBL361545
232,NC(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCN(CC3)c4ccccc4C#N)c5ccc(I)cc5,50.0,7.3,IC50,CHEMBL361779
172,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)n4c(O)nc5ccc(Cl)cc45)c6ccc(cc6)C(F)(F)F,60.0,7.22,IC50,CHEMBL361824
217,CCCC[C@H](NC(=O)OC1(Cc2ccccc2)CCCC1)C(=O)C(=O)N[C@H](C)c3ccccc3,430.0,6.37,IC50,CHEMBL362134
195,CC(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)n4c(O)nc5cc(C)ccc45)c6ccc(Cl)c(C)c6,100.0,7.0,IC50,CHEMBL362688
190,CCN1C(=O)N(C2CCN(CC(O)Cn3nc(c4CN(CCc34)C(=O)C)c5ccc(Cl)c(C)c5)CC2)c6ccccc16,310.0,6.51,IC50,CHEMBL362690
230,COc1ccccc1N2CCN(CC(O)Cn3nc(c4CN(CCc34)C(=O)C)c5ccc(I)cc5)CC2,600.0,6.22,IC50,CHEMBL363512
233,Cc1ccccc1N2CCN(CC(O)Cn3nc(c4CN(CCc34)C(=O)N)c5ccc(I)cc5)CC2,14000.0,4.85,IC50,CHEMBL363536
235,OC(CN1CCN(CC1)c2ccccc2)Cn3nc(c4CNCCc34)c5ccccc5,5.0,8.3,IC50,CHEMBL363669
240,CCCC[C@H](NC(=O)O[C@H](Cc1oc(nn1)c2ccc(cc2)C(F)(F)F)C(C)(C)C)C(=O)C(=O)N[C@H](C)c3ccccc3,1600.0,5.8,IC50,CHEMBL363773
257,CN1CCN(CCn2cnc3c(NC4CCCCC4)nc(nc23)C#N)CC1,150.0,6.82,IC50,CHEMBL363847
1718,CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NCCc5ccc6ccccc6c5,3.076,8.51,IC50,CHEMBL3639482
1804,FC(F)(F)c1ccccc1S(=O)(=O)[C@H]2C[C@H](N(C2)c3ccnc(n3)C#N)C(=O)N4CCC(F)(F)C4,7.0,8.15,IC50,CHEMBL3639503
1893,Clc1ccccc1S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)N4CCC(CC4)c5ccccc5)C(=O)NC6(CC6)C#N,1.2,8.92,IC50,CHEMBL3640007
1717,CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)OC(C)(C)C)S(=O)(=O)c2ccc(C)cc2C)C(=O)C(=O)NC3CC3,0.8290000000000001,9.08,IC50,CHEMBL3649362
1738,CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)OC(C)(C)C)S(=O)(=O)c2ccc(Cl)cc2C)C(=O)C(=O)NC3CC3,1.122,8.95,IC50,CHEMBL3649363
1721,CC[C@H](NC(=O)[C@@H]1C[C@H](CN1c2ccccc2[N+](=O)[O-])S(=O)(=O)c3ccccc3C(F)(F)F)C(=O)C(=O)NC4CC4,1.002,9.0,IC50,CHEMBL3649364
1668,CC[C@H](NC(=O)[C@@H]1C[C@H](CN1c2cc(C)nn2C3CCC3)S(=O)(=O)c4ccc(F)cc4C(F)(F)F)C(=O)C(=O)NC5CC5,2.9789999999999996,8.53,IC50,CHEMBL3649365
1640,CC[C@H](NC(=O)[C@@H]1C[C@H](CN1c2ccccc2[N+](=O)[O-])S(=O)(=O)c3ccccc3C(F)(F)F)C(=O)c4oc5ccccc5n4,1.83,8.74,IC50,CHEMBL3649366
1700,CC[C@H](NC(=O)[C@@H]1C[C@H](CN1c2cc(C)nn2C3CCC3)S(=O)(=O)c4ccc(Br)cc4C(F)(F)F)C(=O)C(=O)NC5CC5,0.976,9.01,IC50,CHEMBL3649367
1737,CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)C(F)(F)F)S(=O)(=O)c3ccccc3C(F)(F)F)C(=O)C(=O)NC4CC4,3.783,8.42,IC50,CHEMBL3649368
1679,CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,0.29600000000000004,9.53,IC50,CHEMBL3649369
1684,CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,0.36700000000000005,9.44,IC50,CHEMBL3649370
1729,CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ncc(Cl)cc3F)S(=O)(=O)c4ccc(OCC(F)(F)F)cc4Cl)C(=O)C(=O)NC5CC5,2.8760000000000003,8.54,IC50,CHEMBL3649371
1705,CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccc(OCC(F)(F)F)cc4C(F)(F)F)C(=O)C(=O)NC5CC5,1.379,8.86,IC50,CHEMBL3649372
1645,CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)c5oc6ccccc6n5,0.737,9.13,IC50,CHEMBL3649373
1685,CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3F)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,0.7040000000000001,9.15,IC50,CHEMBL3649374
1658,CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Br)cc3F)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,0.6679999999999999,9.18,IC50,CHEMBL3649375
1744,CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Br)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,0.52,9.28,IC50,CHEMBL3649376
1703,CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Br)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,0.442,9.36,IC50,CHEMBL3649377
1730,CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(I)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,0.652,9.19,IC50,CHEMBL3649378
1750,CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(I)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,0.6,9.22,IC50,CHEMBL3649379
1650,CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ncc(Cl)cc3F)S(=O)(=O)c4ccccc4C(F)(F)F)C(=O)C(=O)NC5CC5,0.593,9.23,IC50,CHEMBL3649380
1707,CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ncc(Cl)cc3F)S(=O)(=O)c4ccccc4C(F)(F)F)C(=O)C(=O)NC5CC5,0.56,9.25,IC50,CHEMBL3649381
1701,CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4C(F)(F)F)C(=O)C(=O)NC5CC5,0.6679999999999999,9.18,IC50,CHEMBL3649382
1711,CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4C(F)(F)F)C(=O)C(=O)NC5CC5,0.983,9.01,IC50,CHEMBL3649383
1712,CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ncc(Br)cc3F)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,2.978,8.53,IC50,CHEMBL3649384
1664,CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ncc(Cl)cc3F)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,0.55,9.26,IC50,CHEMBL3649385
1642,CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ncc(Cl)cc3F)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,0.40299999999999997,9.39,IC50,CHEMBL3649386
1736,CC(C)(NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,10.47,7.98,IC50,CHEMBL3649387
1677,Clc1ccc(cc1)C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C(=O)C(=O)NC5CC5)S(=O)(=O)c6ccccc6Cl,17.88,7.75,IC50,CHEMBL3649388
1715,CC(C)[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,0.32799999999999996,9.48,IC50,CHEMBL3649389
1667,CC(C)C[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,1.265,8.9,IC50,CHEMBL3649390
1659,Clc1ccc(cc1)C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)N[C@@H](CC4CCCCC4)C(=O)C(=O)NC5CC5)S(=O)(=O)c6ccccc6Cl,1.4169999999999998,8.85,IC50,CHEMBL3649391
1669,CCCCNC(=O)C(=O)[C@H](CC)NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl,0.8270000000000001,9.08,IC50,CHEMBL3649392
1661,CCCCNC(=O)C(=O)[C@H](CCC)NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl,0.7340000000000001,9.13,IC50,CHEMBL3649393
1655,CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NCc5ccccc5,1.114,8.95,IC50,CHEMBL3649394
1646,C[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,0.787,9.1,IC50,CHEMBL3649395
1732,CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NCc5ccccc5,1.213,8.92,IC50,CHEMBL3649396
1726,CCCC(C)NC(=O)C(=O)[C@H](CC)NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl,0.7759999999999999,9.11,IC50,CHEMBL3649397
1692,CCCC(C)NC(=O)C(=O)[C@H](CCC)NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl,1.024,8.99,IC50,CHEMBL3649398
1656,CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccc(Cl)cc4Cl)C(=O)C(=O)NC5CC5,0.34,9.47,IC50,CHEMBL3649399
1742,CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccc(F)cc4Cl)C(=O)C(=O)NC5CC5,0.5579999999999999,9.25,IC50,CHEMBL3649400
1746,CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NCC(F)(F)F,1.06,8.97,IC50,CHEMBL3649401
