,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
SlogP_VSA2,-0.1518014292978575,0.055651575150235694,0.0424047859888224,-0.04165578212824785,0.12855650870972465,0.0669035684345788,-0.0679209376435146,0.014239568102984948,-0.003839984467670676,-0.09019200068461945,-0.011845056269651592,0.12585975799681537,-0.0017407959121899872,-0.04110753032660956,-0.078860941637688,0.049164098764082474,-0.030702361374917008,0.026958437748501454,0.02091047670411842,0.09837438570119247
SlogP_VSA3,0.041856682024150556,0.041265847981735645,-0.14018888592342937,-0.1900382716893906,0.20305897195657682,-0.04271957846862559,0.1300805868061271,-0.07246858058428754,-0.12197325587937273,-0.10293717324365562,0.13605343778726564,-0.2600687264825589,-0.018250704373111163,0.009291467069802616,0.09227800550500853,-0.08141016701868922,-0.006968997923475409,-0.08965170231397096,-0.018329832352232258,-0.14802080708094403
SlogP_VSA4,0.1362486485927534,-0.020391358316009953,-0.005804741625396515,0.03354200703388077,0.05051057551754347,-0.06070290177960827,0.1812045517298204,0.07940355842923644,0.2306957959536567,-0.007574565250165892,-0.00901065492847142,0.18970497757175545,-0.007941151694065356,0.07564677857985722,0.13530046801787712,0.15350068917519796,0.07610252118146403,-0.027138295886745926,-0.15285610555368656,-0.046708196590869965
SlogP_VSA5,-0.009539833756501364,0.09508206204063967,-0.03836213297662788,0.29849546159922796,0.09557896236364898,-0.07500051998217201,0.16493316001472708,0.021007294465948154,-0.03846254186906189,0.20539046179512485,0.027251795676277845,-0.04727813079569317,0.04135238664079602,0.0256376066051447,-0.04394226860376089,-0.17111533834365816,-0.031553675381339706,0.15245058861566746,-0.04191557197398136,0.007579949899942664
SlogP_VSA6,0.14776569549699084,0.04925726649301504,-0.023617819362148598,-0.11524930794983283,-0.15527181825757744,0.06054895659895111,-0.02649441734902872,-0.03201637955870907,0.0022904598248350626,0.04362962077990358,0.0538799305967405,-0.061706472439674025,-0.035846992065714595,0.03416887936827602,-0.020504280091776274,0.03925001609776106,0.0666489226362092,-0.09510095013120402,0.02298960990612046,-0.033379645420294195
SlogP_VSA7,0.15935690499618546,0.0015060868667816387,0.05114839466378477,-0.015328246142575285,0.044381262560367875,-0.13416382798706408,-0.02597520727149995,0.03975725792966698,0.03597482524007206,-0.08277503951190078,0.028349990858160496,0.03805349102889082,0.008932385448153744,-0.08708248238397917,-0.10553733515892867,-0.13267025955954626,-0.12746356028319628,0.043491529493263334,-0.014249641931836777,0.01559537542597646
SlogP_VSA8,0.009423852398437809,-0.017527775789696543,-0.01656266385662752,-0.03965569702939949,0.009514066337766783,0.05054437914128269,-0.03849277565947675,0.07878091026430889,0.11910136754129313,0.1354955842586446,-0.006143343718997799,-0.03847675500581889,0.6333910452831991,-0.3365677374536913,-0.11425464107685593,0.3332458273511571,0.15042939305718125,0.0369954079412495,0.3945366435563974,-0.14590913801103314
SlogP_VSA10,-0.14778165730171608,0.04285781640604167,0.03122596808836778,0.011884838323633077,-0.18213867944006784,0.0390910341856276,-0.08979454829326948,0.09158874604072753,-0.008799274874969858,0.09184217611415262,0.02202643013388069,-0.05166362593377947,-0.03691429580561953,0.03908329222426394,0.07741661662928026,0.07842937909829102,-0.01725553691380413,-0.0029804874481782068,-0.012692954968006556,-0.004869144162458221
SlogP_VSA11,0.006326382542072176,0.02543458743889795,0.05697937264965678,-0.04368675643124844,-0.18601234556320842,0.2230580427385649,0.12044887416337428,0.10656828722022556,-0.052154598670146435,-0.2043680343283805,-0.3861815705164542,-0.04110460918569378,0.027266113947077703,0.01661860359797594,-0.07602676357499925,-0.15034597983629397,0.058591090570425795,0.054205070041141695,0.015118613446185175,-0.11308879830144358
SlogP_VSA12,0.11251777461585863,0.009983851874741366,0.11544427971471789,0.030915610336533974,-0.06818228229157153,-0.2065818721847877,-0.18645937574045518,0.04428208207651902,0.007960684541525638,-0.16933586622114816,-0.1226079889264252,0.14854447516862831,-0.013023008400299043,-0.1453852899640419,0.07945226489150393,-0.11812744195882342,-0.20648722476384992,-0.019624479970990073,0.10468886896968937,0.0038459535861214613
EState_VSA1,-0.16165501713705951,0.04399499982370472,0.01213745790889878,-0.05641921410104837,-0.05768657526271563,-0.07923287857715375,0.01593003611438511,0.013453409513644382,0.0877222925979822,0.025591063274225948,0.05396883431504456,-0.05898956114927007,-0.003686217067434887,-0.007443171308541465,-0.038329058944301886,-0.017886774749862763,-0.0174067503745918,-0.06109368877048983,0.0045541240045476675,0.0487391012764762
EState_VSA2,-0.1409928550555633,0.0535388651647429,0.04683576975431436,-0.06686411233211892,0.020227512852956788,-0.16062618200294596,-0.0169791751252717,0.06575068843889535,0.09631480549394802,0.05626244223008065,-0.04687453983050592,-0.18361352483286109,-0.05644287220765425,0.03686046373072397,0.006598330978788445,0.10711526002515943,0.00013270360011789686,0.12888456905401702,-0.049543685396572446,-0.008376241578160797
EState_VSA3,-0.1255172154122246,0.03944834019483836,0.10476905637776958,-0.04232965165725113,-0.026252891317952907,0.06659519510399113,-0.0296058970042477,-0.03459264937522527,0.07184551336997115,0.00014278390613029152,0.20878357630384503,0.19669766166700192,0.08145206949045714,0.007019451251349906,-0.07305945794957586,-0.12541991048223794,-0.10620039401169704,-0.19778696780248464,-0.09302860223265325,-0.03739766903002199
EState_VSA4,0.12522441029876993,0.01912276764550785,-0.10224418745343888,0.06540901172210895,0.1206985169497572,0.10547801970028328,0.018222305141183174,-0.0034555883350272133,-0.16676558112490142,-0.07743087041076933,-0.09821920443420352,-0.08133838240963906,-0.015659111146227277,-0.026909745037385583,0.08436269301936256,0.09985053917397742,0.0013065038644987544,0.23728090602267835,0.11411260967934087,0.0026535750106289418
EState_VSA5,-0.016764535238039724,0.009013247410291561,-0.13916706469488244,0.24413258734439144,-0.04102062849695426,0.015023092489836526,-0.05088748413746317,-0.11785943174029537,-0.009189177410893921,-0.07306728388500136,-0.20153164465249918,-0.041170232459710715,-0.056813433176357515,-0.11214448009178617,-0.0024591542342980582,-0.19700930154032717,0.3062518852477831,-0.22552090196347757,0.06922919481972098,-0.00957120680722233
EState_VSA6,-0.023759236417860537,0.018052141218639052,0.1707662041615714,0.013884154454720427,0.02034987995581769,0.04169266214684284,-0.09510020838761205,0.20671816687406788,-0.04865226420540299,0.22904113900195858,-0.13147022381008525,0.28151823461592,-0.016761757288400635,0.23312589287916652,-0.15422110247491758,-0.13854645497332718,0.19739553019890638,-0.2918583563245403,-0.09076609836570208,-0.24429112610680964
EState_VSA7,0.15125748085987695,0.02205398022879524,0.013684254503779397,-0.06323548894703089,-0.0971978638453354,-0.05071776435018181,0.03065757973333222,-0.006954856400692085,-0.00877124013336695,-0.04003461445327618,0.028909746211314542,-0.002431580363680407,0.16330417178286943,-0.045220832491027006,0.07794492245115522,0.01982149578853659,-0.09545330605272699,0.14717963240850815,-0.13171681874507776,0.042397368069485186
EState_VSA8,0.14342523791908748,0.011144066884572574,-0.07020487540006626,0.0003829445101339513,0.018448758657500987,0.12066098532587048,0.04816283368552502,-0.0501395770236773,-0.025918410163662406,0.09055216991161977,-0.0008730514811102304,0.04852694327110399,-0.19521057562052216,0.051500516155161526,0.016867165857224423,0.14378383169941736,-0.006124399833150409,-0.08711574111729362,0.20692854348266182,0.057496125567328006
EState_VSA9,0.15234820009604194,-0.017651091763123336,0.09725288993544716,-0.02782228921717157,0.08946736724330244,-0.10092104483477032,0.022271885504484112,0.054362006491441545,0.00562063356761482,-0.11187868221247084,0.042482509211218614,0.002454885627327315,0.00903087978439926,-0.049654842626425603,-0.03441298285390718,-0.0997029245557547,-0.09735093545226864,0.05019323248567895,0.008964217322958054,-0.020474344411782745
EState_VSA10,-0.16631221682176792,0.052664672789936494,0.02557379990729053,-0.039044506945271375,-0.036824609194276284,-0.05668993983218485,-0.0232187729190388,0.017450172811746902,0.05542219219674027,0.020529324051036826,0.031847284248635484,-0.0734258020621706,-0.009673394941192527,-0.00907013238349541,-0.014442132437085694,0.013970248643501625,0.0278603267527787,-0.010645752715962412,-0.0535766840109103,0.00346088186376816
EState_VSA11,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-5.324844036950034e-32
VSA_EState1,-0.15675428797601967,0.04086179312443001,-0.09933737559405814,-0.09002084510462895,-0.05873013502319408,-0.03895704306166076,-0.009358269071614793,0.04802599916118644,0.009249682986619616,0.05141049985786275,0.011948049249701099,-0.0495428814822568,-0.008361769691058295,0.029769130975027674,0.01858909525589821,-0.0011711071454705412,0.019160443827120392,-0.014345889702034069,-0.005697321294222384,-0.06279765490555311
VSA_EState2,0.014643181963653653,0.03523061636562937,0.2519730230338692,0.11641040082053224,0.1962974061953832,-0.010344045660905115,-0.09553020794999093,0.06230646916291176,-0.1313466542178401,0.028778981008340806,0.02700099604824318,-0.08899014815498633,0.08526721530970367,-0.03853846806346421,0.06861595743713766,0.01740294134583931,0.08247345949238674,-0.008290302813603035,-0.0912290634001899,0.06603988487004461
VSA_EState3,-0.08737500566248059,0.01763610492341666,0.1090668604923437,-0.06686608415247108,-0.15715109213501238,0.032951572641935926,0.1229534583309414,-0.2542026624890474,0.279792196692089,-0.0758817920650849,0.06758211792212841,0.0947255305812158,-0.09357674852798008,-0.08752154597515961,-0.23377683846841565,-0.0388977548942825,-0.0946018900400963,0.08125660301874789,0.030488555143687136,0.07618093875698498
VSA_EState4,0.15255350551175267,-0.03526778113075188,0.09776495218648937,0.05189632799918566,0.016454278715474467,-0.0007970244111421616,-0.027389714446011022,-0.0006480901893679906,0.04120983242772214,-0.062059593445606326,-0.035007572039647834,-0.12478883896749265,-0.030234990761686963,0.06426173243744933,0.15014874412600532,0.1112749326181938,0.022012200053019258,-0.017686643952906665,-0.01400438827746884,-0.026866318337651365
VSA_EState5,0.15933069990842097,-0.03029358835856315,-0.006411264487520723,0.0009811058208719883,0.02199964752648481,0.04155616538262251,0.029403317780506245,0.011683932656353545,0.044237654346512466,-0.04536406944339682,-0.11333216231765504,0.17542404583016766,0.09258284065879085,0.03601953437861428,0.11722628140302596,0.01673265381183231,-0.06670494962547727,-0.059450498753074864,-0.10591772432845709,0.0692670224798137
VSA_EState6,0.16173428721789113,0.034870035438391817,-0.029645148194054824,-0.08265601258488023,-0.10982337400412107,0.05220923558454855,-0.00628856359926427,-0.030363779951465063,0.01143667923862348,0.00973071232305392,0.058493616322258114,-0.061423928024218075,-0.051322417536384245,0.00903184343907987,-0.009158644394368164,0.03560327244355955,0.04877259979551718,-0.03366979562270331,0.01743307088433841,-0.01862401463317219
VSA_EState7,0.11769200159375132,0.005616714877242616,-0.11812737840137305,0.1380903365387102,0.16945067219437135,0.002549017987470653,0.05543899965764294,-0.08196205482310646,0.0071572193552367274,0.0590065175733091,-0.13447674843378274,-0.008787626740416415,0.07641577275311269,-0.004310875282631547,-0.09765900829360497,-0.1957194370109258,0.12231112320740789,0.02623267271030791,-0.03738886205237182,0.04914244991385863
VSA_EState8,0.059539520647645484,0.018671604345395724,-0.02677291632147059,0.13717367983309123,0.14621125148536288,0.06599957655337307,0.25994370717082543,0.08582382677212402,-0.24945142321040892,-0.017127495897671978,0.07392099648239771,0.3028355177580781,-0.06342018401948957,0.05176661167954828,0.024300970639654976,0.24823946098971636,-0.11872724702814819,0.06384628173304543,0.17378117398021023,0.03892393271602447
VSA_EState9,0.04255744946669257,-0.04292127930593931,0.22454928646406813,0.1686832145820742,-0.0834854566986945,0.1267529257136977,-0.09017690710898998,0.07218036868030554,-0.09080007607945852,0.006439873403636535,0.07710252892323677,0.010542021190653877,-0.05677668361100151,-0.019807180834024055,-0.0323495297314212,0.02701967408718732,-0.06901787415008859,0.036044908142754115,0.08895212779293758,-0.013128252805856803
VSA_EState10,0.15842337758004787,-0.001770648478218716,0.06470946350568337,-0.0034789400669792557,0.02907293209275734,-0.14079308437305713,-0.057199375454830996,0.04368269273288374,0.03189100948606086,-0.09544340174149875,-0.014361504130732542,0.06848903841987729,0.004552262182100506,-0.09142411675221565,-0.05762521691336456,-0.1269833850037295,-0.1421105708279397,0.028197593794045878,0.008204626723949627,0.012494772971580557
pIC50,0.05786625379558866,0.06381309714496933,0.10556946801854333,0.009232493915036988,0.007110333324120335,-0.10744460134880887,-0.005285962583170706,0.12207034909478524,0.2484418052155386,0.11716997895810315,-0.1316630276860271,-0.1747354012579821,-0.1195000060272453,-0.16254487035414736,0.06276050503597717,-0.20234933464041405,0.000793893225014412,0.02633861674462646,0.3686668503347839,0.029414922791893484
