ID,MolLogP,HeavyAtomCount,HeavyAtomMolWt,HAccept,Heteroatoms,HDonor,MolWt,MolMR,RotableBonds,RingCount,Ipc,HallKierAlpha,NumValenceElectrons,SaturatedRings,AliphaticRings,AromaticRings,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,MaxAbsPartialCharge,MaxPartialCharge,MinAbsPartialCharge,MinPartialCharge,BalabanJ,BertzCT,Kappa1,Kappa2,Kappa3,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,NHOHCount,NOCount,FractionCSP3,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,pchembl
CHEMBL363536,-0.3264201629118132,0.11035935501917649,0.743044558816705,-0.22239763793708803,-0.3678357295908639,0.6674182828598131,0.7405269440055984,0.6625229125229396,-0.48050386611887874,0.7052820633513501,-0.025157655676079582,0.5284219815280021,0.07729634909994233,-0.440641953470653,0.23659884437394826,0.7257647644007422,-0.5056087042447315,-0.3677503257874476,-0.04556962536443264,-0.4224138704886002,-0.17980870098701113,-0.040303309347640114,0.20751906696427194,-0.8251510641496614,0.06192512746192146,-0.02853143218331007,0.05135580731991585,-0.26839196726785086,0.01471504440701081,0.16046109784366988,0.19500234726766896,0.25977874532579237,0.20823238118720652,0.3800157025868617,0.5379417419896076,0.43763919200093065,0.23158456135822791,0.16212289029899005,0.1645572605966802,0.16455357900405357,1.539952556468158,0.09294952478105528,-0.3878711323017026,0.3743170490828103,0.9239316211129808,0.023679152942530337,-0.627973472212457,-0.7270883301031437,-0.42530707035496507,-0.050547054239578365,0.37508215609389417,1.5802313676173747,0.3762148399397187,-1.48794492061249,-0.7901783871121252,-1.6094470209014788,-0.6444553763086611,0.587563578187818,-0.9842287280183663,-1.246286151999235,0.18294306920121345,0.23903628428757384,-0.7729902766866948,1.1456748200021443,0.7356507811863906,0.04585944009639734,0.7207926821664271,0.4337020269991961,0.7335899584232349,-0.12434234530231984,-0.2873227857001007,-1.4510965170528887,0.498379447740675,-0.5823876672938049,0.4629543140845201,0.30861071858586425,-0.5717592203002694,1.6263925428833412,-0.5780200423258001,-1.9073879947809307,0.4607750294884618,0.7990752363973728,-0.3936626041892124,-0.7468401170055153,-0.7464606063887653,5.047448603631228,0.0749682761836915,-0.9440427736770567,-0.13636285591867348,-1.1278451826786,-0.4272800344743781,0.5906438643370094,3.8602621587636645,0.09974859104834546,1.220882585235728,-0.4213682922463217,1.4354950600487422,0.458632121570713,-0.12656237872850193,-2.0110566869791136
CHEMBL363669,-0.881336919735649,-0.5100688597652463,-0.7618861280890741,-0.22239763793708803,-1.3328707614527995,0.6674182828598131,-0.7056486099746196,-0.1698895492964581,-0.48050386611887874,0.7052820633513501,-0.025157751521526134,0.4718930768383134,-0.5514071176152723,-0.440641953470653,0.23659884437394826,0.7257647644007422,-1.634568693282745,-1.3349686429700496,-0.6268624411317568,-0.42241387006754505,-2.7028311428149037,-2.883044413896425,0.2075190665707521,-0.9357326254468659,-0.5964830447260445,-0.7928799358022396,-0.4792865096138819,-0.6639932737262807,-0.7113510873814702,-0.3928397887306401,-0.38059109420686654,-0.14522397621006614,-0.2827066626206911,-0.06557876564769129,0.16644727792419084,-0.5197488404717555,-0.42018746239596216,-0.6042863792697115,-0.44836895088125917,-0.293779813673091,0.5789249650154455,-0.8681364111903805,-0.4401554890385613,-0.4874360944894534,0.1154370816724517,0.023679152942530337,-1.4661563697602755,-0.7270883301031437,-0.42530707035496507,0.784407058060148,-1.8755559143793485,1.6988532622275938,-0.22349393078692595,-1.48794492061249,-0.7901783871121252,-1.6094470209014788,-0.6444553763086611,-0.9674069357639725,-1.433212523226254,-1.246286151999235,0.2467196213229179,-0.8643593844610242,-1.0846078540367372,1.1456748200021438,0.8685071564194669,0.04585944009639734,-1.3879436753684777,0.3576084980374477,0.3066316491489398,-0.12434234530231984,-1.5805912227658776,-1.770365979229242,1.1744458456979474,-0.5823876672938049,0.4629543140845201,-0.33753799542497426,-0.5717592203002694,-0.7756147367962062,-0.8617585408689075,-1.9073879947809307,-0.6983059830436198,0.992185478436325,0.04787603666464356,-1.1062237048919312,-0.6780465452298894,4.030448196101647,-0.6130219204737548,-1.4252305517192936,-0.13636285591867348,-1.1670358399191294,-1.3006390110352397,1.1591370217443298,1.6404420653323037,0.09974859104834546,2.0683970836252756,-0.33135754203846157,1.114336251399048,0.458632121570713,-0.658996338613722,0.7310672545375048
CHEMBL363773,2.3224459579560177,0.9789588557173684,0.7273824068289786,0.3562751634057957,0.5971993022710718,0.6674182828598131,0.7575144555690134,0.7499400133317813,1.515532325216087,-0.7608890591477777,-0.025156764554411775,-1.7186019798871504,1.0203515491727644,-1.3471381438355075,-1.460903975578823,0.7257647644007422,-1.2620582290474933,-1.383378457631868,-1.462735298883458,0.46936620598683165,0.995238871541201,1.2836468778754984,-0.6259422563650782,0.15286549432532134,0.4715239506424098,1.286557580844741,1.2543310371076994,1.6971140650794438,1.1506721946379763,0.8947267041310567,1.1093449875387076,0.8081314917835989,0.897232230587463,0.15975498177547173,-0.2589208325761549,0.8477048273443832,0.37414024248924466,0.28977587203710253,-0.281012165713509,-0.6071509776281718,0.5789249650154455,0.5734924927667732,-0.0758515840333506,0.8452223027963096,0.7943083500016803,0.02479545029791416,-0.627973472212457,0.26001798562420436,2.127094701835347,1.809225790820083,0.11860640855311928,-1.0599046992823389,-0.2524988181004166,-0.0205900228038841,-0.7901783871121252,1.595571205445579,0.9569876478476322,2.195983625913703,1.5261846904628076,-1.246286151999235,0.3742727255663268,0.17770959739847902,1.5731363209748968,-1.3049441323416617,0.8549464408855124,0.07181094107770974,-0.49674545552194543,0.43370202699919574,-0.6711241896676269,0.49720975624323,-0.9132489317755004,1.9989941846231485,1.0825473835021076,-0.5823876672938049,0.48682202699979027,1.3171931109973698,-0.5717592203002694,-0.7756147367962062,1.350432307669993,0.08873893476256235,-0.7639666897633328,-0.3616614806956332,-0.325275486337414,-0.5984026116295514,1.8894207651729598,-0.019872811419282037,-0.12641736447195798,0.8277213562781995,-0.13636285591867348,0.6249311583215972,0.9023321736540291,0.10626541843524814,-0.6324916484162788,-0.5804154824272764,0.4239514897173568,-1.528865262623635,1.837151086143116,0.458632121570713,-0.658996338613722,-1.2559790798948274
CHEMBL363847,-1.4242745612045418,-1.0064114315927846,-1.1448644213035963,0.9349479647486794,-0.6895140735448425,-0.3626848620028449,-1.0935235366352092,-0.8071108011528175,-0.8131765646747063,-0.027803497898213826,-0.025157765988976795,1.0795788022524733,-0.955573631932196,0.4658542368942014,0.23659884437394826,-0.33636276314964986,-0.09387035530145599,0.2840707140530019,0.7339248120640152,-0.8180152637700155,-1.0937866364349027,-1.0701009848157972,0.5772497544431896,-0.2254211526234939,-1.0662471214620028,-1.1287671065602993,-0.8301439963223389,-0.8083182060893919,-1.1284284069547668,-0.9309904515782084,-0.789630331356008,-0.5988298718529057,-0.6102463874746905,-0.402076249664276,-0.3648263172579292,-0.895162398122495,-0.7981280544467434,-0.8524694889892085,-0.6982877392831386,-0.6851721648885827,-0.38210262643726695,0.09294952478105528,1.5659127247072382,-0.9813794899321605,0.03340929753533598,-0.6862496284554964,-0.594855262349562,0.5117422999933834,-0.42530707035496507,-0.558397210856564,-1.4512637748483368,0.5251477027154766,-1.3244820753883528,-0.7547123358880075,2.238841606130868,-0.5466716682979658,-0.6444553763086611,-0.9674069357639725,-1.9114126001149023,0.7273121387543089,1.672803101585698,-0.8643593844610242,-0.22603353328142295,1.1967082115930725,-1.7791988081901435,-0.6383035599638461,-0.5558275335373096,-0.5367794093944267,0.6961593621921743,-1.2114977997302314,-0.1841472468763163,-0.23979123772079214,-1.8533119886348117,-0.5823876672938049,0.45161430242544276,-0.3199539781396287,-0.5717592203002694,-0.7756147367962062,-1.1489244128605973,-1.435219385869802,-0.7713671857173559,1.2531142903473664,0.227603232860531,-1.1062237048919312,-0.6651523393905119,2.015814023243259,-1.2248193632028441,-1.409637944546077,-0.13636285591867348,-1.1670791892711634,-0.4295202261931563,0.06652526640760177,0.020834115353144538,0.5256542259651011,-1.306661772086418,1.4109388191572267,0.8536026680647291,1.3799662394341499,-0.658996338613722,-0.4452641754464358
CHEMBL3639482,1.5345826934602103,1.8475583564155602,1.8257126488233966,-0.22239763793708803,0.5971993022710718,0.6674182828598131,1.8013334071398395,2.0492571966620465,1.515532325216087,1.438367624600914,-0.0250545222139026,-1.7609986584044164,1.6490550158879789,0.4658542368942014,0.23659884437394826,1.7878922919511342,-1.6584760812859025,-1.527991776703446,-1.096511537473847,-1.080009076491613,-0.47531722781342833,-0.3732588241410426,0.8221102482076076,-1.0740043835553785,2.389225971927334,1.6513725409157167,1.3361254406660905,0.546785437156243,1.8172489030885182,1.880002556786295,1.6677457507025661,1.6983547065654607,1.5521117828014939,1.6988663999379623,1.5217995090706935,1.8232956930803574,1.786698520870147,1.748618998032195,1.9920505383409788,1.9084193486011418,0.5789249650154455,0.5734924927667732,-1.0345460708891687,1.9331018407687772,0.1474103369827105,1.4788421018151172,0.005446247220997679,-1.3505508916428393,-0.42530707035496507,3.001490293071985,1.7421548758102543,-0.5594801460946027,0.5354234161905943,-0.7580202170409341,0.96448486718795,1.6015765666593624,0.9569876478476322,-0.9674069357639725,0.6728060567254357,-1.246286151999235,-0.4361625485922042,-0.8643593844610242,0.763278822656198,-0.5786924865330678,2.6513820548153024,-1.438652454952465,3.1525963499135785,0.43370202699919574,0.38811705964805354,1.665076802230067,-1.5805912227658776,0.09336371619632641,3.1374004669800013,2.3520818544871664,0.4041411291122642,-1.1040139213346205,-0.5717592203002694,1.6913589825853974,1.2119960683401942,1.4776938848824281,-0.03319229825510448,-0.4531141488898337,0.05469059065262044,2.0712213801430357,1.1204608592909324,-0.7909503900857143,1.5592042824943608,0.8318451196496519,-0.13636285591867348,-0.21016697868956347,1.9888696675405728,-0.9540596483732298,-0.24238407536617135,-1.16630438907185,2.7189902894428135,-0.11361917117927947,-0.6564553138908209,-1.2668302341704607,2.2210191737013836,0.8979791466298198
CHEMBL3639503,-0.6630490663795929,-0.013726287937708062,0.16146552050872925,0.3562751634057957,1.2405559901790288,-1.392788006865503,0.06829103387795703,-0.5940300010124079,-1.145849263230534,-0.027803497898213826,-0.025157735549113346,-0.4749660767139857,-0.012518431859374035,0.4658542368942014,0.23659884437394826,-0.33636276314964986,0.5649110030077839,0.4330583803022482,0.30422031546480227,0.018263895818954465,1.0098504086233895,0.3318506953014546,0.9129537427520049,0.30100681064400553,0.26868242773225176,-0.07057607131695402,-0.6549000723353224,-0.546119300213949,0.07750291635319351,-0.11593653906832585,-0.38875284590876175,-0.4703420669033583,-0.38508948614035177,-0.2758260552003229,-0.14432168742465584,-0.36484388629311026,-0.24050472916356136,0.013636790036267896,0.2534709043724867,0.45817143574179375,-1.3431302178899795,0.09294952478105528,-0.238487255910677,-0.22287502945592386,-0.7244766593820333,-0.7022278754606873,3.283116671888849,0.9034376989156472,-0.42530707035496507,-0.8855011665393046,-1.1924951761463753,-0.25660079917540485,0.1348766535149096,0.6780779153894932,0.96448486718795,0.5312076276729286,0.9611488978393442,0.6249956061445893,1.3815538292932752,0.7273121387543089,-0.5379929889221156,-0.8643593844610242,-0.38639270013762134,0.05629735128925358,-0.19486268446663993,-0.6383035599638461,-0.21835329245946467,-0.6128729383561746,0.34108173134754693,-0.015526465687183388,-0.1841472468763163,-1.0259357093270776,0.10237215440975722,-0.5823876672938049,-0.9023579950510611,2.638476552395624,-0.5717592203002694,-0.7756147367962062,2.4042144088536554,-0.4330155203085037,-1.1155410082351302,-0.4036420610906875,0.06480845970839094,-0.6610770285490992,-0.977797779316693,-0.8412815153940639,-0.5934381713297449,1.591428805106262,-0.13636285591867348,2.2952628682522285,-0.18420931870902446,-0.8339190417014518,-1.014859176133969,-1.8357921857794592,-0.7726664511125149,-1.5705570570214866,-1.7061998164637204,-1.500348665761634,-0.658996338613722,0.6118444744715645
CHEMBL3640007,0.13442901438794563,0.6067019268467148,0.581956456030555,-0.22239763793708803,-0.04615738563688539,-0.3626848620028449,0.5874338139690041,0.6723311422785322,-0.1478311675630511,1.438367624600914,-0.025156510769912842,0.10445519635533075,0.5263702538965243,2.2788466176239104,1.9341016643267195,-0.33636276314964986,-1.1026293102124811,-1.2640042555680646,-1.2698344182667591,-1.2911679503709892,-1.0032682822599606,-0.9681120996345824,1.019460199276052,-0.9232691015644265,0.7173912122462655,0.3242989621728567,-0.15788630221387456,-0.5313898820285585,0.5156129232520554,0.6337367650188381,0.5532555922582433,0.7956784445588476,1.0409034384023748,1.427055890705816,1.3477081869891343,0.6500746015645795,0.924464572151773,1.223074204494422,1.6913768755439704,1.715468460094805,-0.38210262643726695,0.09294952478105528,0.2656833269090347,0.6716822898924929,-0.6610842024578185,0.7677970230617064,0.005446247220997679,-0.7071311783513966,-0.42530707035496507,1.0383269788962712,1.9270674076785363,-1.0207716191042744,0.041746224661922175,0.5803130781515098,0.96448486718795,0.5463115710403097,-0.6444553763086611,-0.9674069357639725,-0.2251615336903396,0.7273121387543089,-0.4999391007139086,-0.8643593844610242,1.2789179797172405,-0.21556666362877097,0.5700372134637504,-0.6383035599638461,0.6429311191929399,-0.5367794093944267,0.5752209833800271,-0.13138627285901514,-0.1841472468763163,0.8217866147994572,1.1092012731081822,0.8848470935966808,-0.9023579950510611,-1.1040139213346205,-0.5717592203002694,0.4578721228945956,0.6441814497955457,0.42660978800906524,0.40144638421004974,-0.2868488132439717,0.4861113624507063,-0.21634904096773558,-0.6780465452298894,1.471296393621696,0.16719245964575827,0.3975618086176041,-0.13636285591867348,-0.22254084377138272,0.4247865842108459,-0.1720668297089111,-0.6402994279990524,0.012695774740191214,1.505999773022007,0.5654737881543951,-0.7127271282620031,-1.2018114172094216,0.7969103700294414,1.2238547454767223
CHEMBL3649362,-1.024187870343342,0.23444499797606105,0.17017410953217715,0.3562751634057957,0.27552095831709317,0.6674182828598131,0.22796099482230398,0.23281055844336535,0.18484153099277653,-0.7608890591477777,-0.025157715165024238,0.07619074401048666,0.3916480824575497,0.4658542368942014,0.23659884437394826,-1.3984902907000418,0.08417866045779751,-0.3325167560663417,-0.7779721889895733,0.4458654944100749,0.9326440155917014,1.21311997054762,-0.6039783947733748,0.5940123047760575,-0.03277356502894561,0.542534452568429,0.061727322149346175,0.4232658959450964,0.44342945905399334,0.09462156186389588,0.559771564466956,0.2977994207202432,0.7100966564712851,-0.04107301526066529,-0.1311971257585129,0.5057056626927824,0.399504255287157,0.8434802623546672,0.4678413405295684,0.47137825361914065,0.5789249650154455,1.054035460752491,1.080112729925492,0.22152160879617874,0.12261671836501377,1.4948203488203078,0.843629144768816,-1.3505508916428393,-0.42530707035496507,-0.3126031189229877,1.395507650878468,-0.7798313790575313,-0.4209963708985077,-0.08134807877921796,0.96448486718795,0.523697270688468,0.9569876478476322,0.6035810840051412,1.1163889563308997,-1.246286151999235,-0.4361625485922042,-0.8643593844610242,2.3126839125007495,-0.9418183094373647,-1.0183998177057347,-1.438652454952465,0.6632320181266014,0.43370202699919574,0.594514114372975,0.6678155540996059,0.12596862112302826,1.285360009483697,-0.9189979207636352,-0.5823876672938049,-0.9023579950510611,-0.45786520732378194,-0.5717592203002694,-0.7756147367962062,1.5074106666381044,0.5508737146229203,-1.1454185020261236,-0.3951472090879683,-0.7956951110240127,2.322756425344163,-0.6356821858027842,-0.7909503900857143,-0.6564370340732116,0.8318451196496519,-0.13636285591867348,-0.026917978104735365,1.7852136766225184,-1.4299772579443466,-0.30782779183781134,-0.9380708411388833,-1.2722300777079285,-0.27007972486994636,2.1059374577339955,-1.1955853442420747,-0.658996338613722,1.3510257108803916
CHEMBL3649363,-0.7523092377678054,0.23444499797606105,0.36515667293967413,0.3562751634057957,0.5971993022710718,0.6674182828598131,0.38936211678684013,0.2416389353747112,0.18484153099277653,-0.7608890591477777,-0.025157715165024238,0.48602530301073477,0.3916480824575497,0.4658542368942014,0.23659884437394826,-1.3984902907000418,0.4847889459161203,-0.0154146285763928,-0.510292064212871,0.4458654944100749,0.9326440155917014,1.21311997054762,-0.6039783947733748,0.5940123047760575,-0.015969446825401502,0.5880758969321686,0.12281484431944165,0.48331867588046634,0.44342945905399334,0.09462156186389588,0.4249713714012373,0.18903125017674033,0.5600209760551865,-0.143203204694371,-0.2612030847496012,0.5323361760823754,0.4190112656293928,0.8679575113079733,0.4841686740683261,0.49199411112205854,0.5789249650154455,1.054035460752491,0.9715221428566306,0.3029031522425147,0.12261671836501377,1.4948203488203078,0.843629144768816,-1.3505508916428393,-0.42530707035496507,-0.5922460769630453,1.6804445875528837,-0.5795357224024613,-0.4209963708985077,-0.08134807877921796,0.96448486718795,0.523697270688468,0.9569876478476322,0.6035810840051412,1.1163889563308997,-1.246286151999235,-0.4361625485922042,-0.8643593844610242,2.001066335150707,-0.9418183094373647,-1.0423573829150858,-1.438652454952465,1.5179359671699444,0.43370202699919574,0.594514114372975,0.6678155540996059,-0.7273113008214247,0.9660905473073437,-0.9189979207636352,0.8848470935966808,-0.9023579950510611,-0.45786520732378194,-0.5717592203002694,0.4578721228945956,1.5074106666381044,0.5508737146229203,-0.8470310537566901,-0.6245752719487246,0.14514413834918474,1.4328817614199676,-0.977797779316693,-0.7909503900857143,0.7355747887753911,0.8318451196496519,-0.13636285591867348,-0.030790152909229575,1.7745019463123144,-1.3760681585222683,-0.6899886288198339,-0.9586060027763535,-1.3911826639186624,-0.2891821395493807,1.435566435356422,-1.2205000909855455,0.7335993119148236,1.2476993014899098
CHEMBL3649364,-0.5673580014850439,0.7307875698035993,0.76073621961219,0.9349479647486794,1.5622343341330074,0.6674182828598131,0.7095320473838451,0.33080877621900634,0.8501869281044317,-0.027803497898213826,-0.02515716033232242,-1.421825230266281,0.7509072062948151,0.4658542368942014,0.23659884437394826,-0.33636276314964986,-0.19429434284859604,-0.6380175862090968,-0.6930980030847654,0.01826389581800241,1.0098504086227051,0.45633974998643,0.7693033129485978,0.1986417824535114,0.7706813813613334,0.7564795721436225,0.28697757948505764,0.17443130035643625,0.8605067786272911,0.6497926893521316,0.4444521130311257,0.37123861094172694,0.2882215443481976,0.2872323827411077,0.17250581777284837,0.39986621845855613,0.4606931668481561,0.5238174266890389,0.671657931895227,0.6915801037304212,0.5789249650154455,1.5345784287382092,-0.27726960843527004,0.526149442441306,0.1474103369827105,2.2855111895741023,0.005446247220997679,0.26001798562420436,-0.42530707035496507,-0.01121188549944269,-0.13882058223807045,-0.5379130665731355,0.5399260961917491,-0.070917749756841,0.96448486718795,0.523697270688468,2.4988444208891605,0.6249956061445893,1.9182845630313134,-1.246286151999235,-1.185779208164211,-0.8643593844610242,0.7804862771412429,-0.6699542945193403,0.5268600214926296,-1.438652454952465,1.0523510644302903,1.32808993443107,0.13865717314825404,0.7885113087224828,-0.33410475830571945,-0.22590574598002694,0.7711680741295459,-0.5823876672938049,-0.9023579950510611,2.2039962488058236,-0.5717592203002694,-0.7756147367962062,2.8490254856979744,-0.4360129792020565,-1.1155410082351302,0.37609479568578175,0.14514413834918474,-0.5984026116295514,-0.977797779316693,-0.7909503900857143,-1.2248193632028441,2.6876354665877904,-0.13636285591867348,1.302732204838669,1.6015994091314498,0.4516314222028838,-1.2333644915252486,-1.1465408662711227,-0.6539341358963264,-1.406040614580628,-0.86519771862137,-1.5407112536383185,-0.658996338613722,1.287440228178557
CHEMBL3649365,-0.2041859003097336,0.9789588557173684,0.9689189079291531,0.9349479647486794,1.5622343341330074,0.6674182828598131,0.9551909105091226,0.5479157043006327,0.8501869281044317,0.7052820633513501,-0.025156598726067115,-0.6869494693003189,1.0652589396524224,1.3723504272590559,1.0853502543503337,-0.33636276314964986,-0.055569113539291316,-0.1555295221184642,-0.4262529552713503,0.019944793159444654,1.0110587145886014,0.37922911581732094,0.8582828282066786,-0.3141050017458133,0.9266526042816304,0.9144953637871822,0.3134939317975276,0.14098958125494204,1.0606913038751458,0.8988862623067003,0.8557536437403358,0.8898057438741108,0.9450150005627906,0.9311502963850001,0.7063872043732162,0.7773560944589849,0.892758911850858,1.0214823816175234,1.1498997983343127,1.0748072445972963,0.5789249650154455,1.054035460752491,0.769853909728746,0.7935142180835739,0.1474103369827105,0.7518187760565158,1.591455003454598,0.8834805471638997,-0.42530707035496507,-1.1244840352324108,1.293588822189561,-0.5379130665731355,1.1641648645420521,0.6476333249342185,0.96448486718795,0.523697270688468,0.9569876478476322,0.6249956061445893,1.8683815880707504,-1.246286151999235,0.3104961734446223,-0.8643593844610242,2.230978166252412,-0.6699542945193403,-0.4861918718048981,-1.438652454952465,0.6429434844285262,1.32808993443107,0.32837504609162826,0.7885113087224828,-0.010398223097578976,1.5529880601903303,-0.580964721784999,-0.5823876672938049,-0.9023579950510611,2.0467904462885738,-0.5717592203002694,-0.7756147367962062,2.315609453006792,0.6150711176713071,-0.07124783852539868,-0.03228589763795674,-0.8861486587205767,0.6977423715178181,-0.977797779316693,-0.4054116007524982,-1.2248193632028441,2.113174957274072,-0.13636285591867348,1.9085716018661991,0.9344936694153346,-0.7325721425754326,-0.9013873409503171,-1.3889337576014262,-1.658031468808781,-0.7782346911042712,-0.20890693863224866,-1.5526124162165267,-0.658996338613722,0.9138755173052782
CHEMBL3649366,1.1478621734161034,1.103044498674253,1.060446428095354,1.513620766091563,1.5622343341330074,-0.3626848620028449,0.9784311543418069,0.7242956803407284,0.5175142295486042,0.7052820633513501,-0.025154263440721584,-2.5241388717152233,0.9754441586931061,-0.440641953470653,-0.6121525656024372,1.7878922919511342,-0.2435933912808298,-0.5307055857475593,-0.2456537590359071,0.2840373909164295,1.0098504086227051,1.3001099962265734,-0.45273318438163024,-0.2765661657804056,1.727847963118378,0.8681896312708131,0.3707679804105782,-0.10160456846952336,1.154996612885953,1.0623243424493265,0.7185989907644708,0.5892928014280109,0.38809888411624394,0.481672390777403,0.5100206466652742,0.6514764439372229,0.642374072328338,0.5994963959657997,0.8160697433751863,0.9402292435488921,-0.38210262643726695,1.5345784287382092,-1.316369191594198,0.8482478288566239,0.010607429178848016,1.5584878638155009,0.8767473546317109,0.26001798562420436,-0.42530707035496507,0.5454241893670415,-0.17759856431653148,-0.7788533066198786,0.5399260961917491,0.5955639153298093,1.960323863573117,0.523697270688468,2.494383233138685,0.6249956061445893,1.8829442782571082,-1.246286151999235,-1.2366944283291668,-0.8643593844610242,-0.06940524670841088,-0.6699542945193403,1.8627414146242658,-1.438652454952465,1.434913637057545,0.3576084980374477,-0.1333925914683373,-0.015526465687183388,-0.33410475830571945,-0.34965392047809285,2.369435606826888,-0.5823876672938049,0.4438332331319271,2.2039962488058236,-0.5717592203002694,-0.7756147367962062,2.571117595937031,-0.44826361527021996,-0.4561224967073495,-0.35553917967305754,0.525110215339219,1.1813467162188396,-0.977797779316693,-0.8161159527398891,-0.6947996936015904,2.2064476885455537,-0.13636285591867348,1.5262492547197264,1.1373256715304905,0.05889037156822758,-0.9389619146274846,-0.7159495661908859,0.6297287180213959,-1.7243522105196696,-0.837235907300148,-1.540166633797084,-0.658996338613722,1.0807874093975947
CHEMBL3649367,0.28711544918180076,0.9789588557173684,1.4755142499177654,0.9349479647486794,1.5622343341330074,0.6674182828598131,1.43664339039805,0.7982794193280311,0.8501869281044317,0.7052820633513501,-0.025156598726067115,0.09032297018290933,1.0652589396524224,1.3723504272590559,1.0853502543503337,-0.33636276314964986,0.11678647439045217,-0.019101862616974587,-0.3110882504255603,0.018905045570240864,1.0103112964185048,0.37922911581732094,0.8582828282066786,-0.3141050017458133,0.9355701848136816,0.9994415143093585,0.42252365274985015,0.23448099238482775,1.0606913038751458,0.8988862623067003,0.8557536437403358,0.8898057438741108,0.9450150005627906,0.9311502963850001,0.7063872043732162,1.0928002916230828,1.1238236730312732,1.3114206953069167,1.3433005993108647,1.2602299105851944,0.5789249650154455,1.054035460752491,0.769853909728746,0.9939966326946794,0.1474103369827105,0.7518187760565158,0.8239208985313854,0.8834805471638997,-0.42530707035496507,-0.393636285324781,1.293588822189561,-0.35954721015940594,1.1641648645420521,-0.05515466933498909,0.96448486718795,0.523697270688468,0.9569876478476322,0.6249956061445893,1.4572417564324498,-1.246286151999235,0.3104961734446223,-0.8643593844610242,2.230978166252412,-0.6699542945193403,-0.5457515898133064,-1.438652454952465,1.8165885585728865,1.32808993443107,0.32837504609162826,0.7885113087224828,-0.7273113008214247,1.5529880601903303,-0.3317335643215219,-0.5823876672938049,-0.9023579950510611,1.4551043401815231,-0.5717592203002694,0.9181597900657174,1.7398611751834219,1.0063969719327337,-0.7920361886809595,0.4680491361792965,-0.7956951110240127,1.0571259594042342,-0.977797779316693,0.7991372445122603,-1.2248193632028441,1.6725455533574076,-0.13636285591867348,1.4221874689026408,0.9583247463808309,-0.696661693698703,-0.7699488205510617,-0.7404351850191767,-1.3476040257731714,-0.6727594368660541,-0.162638672487152,-1.4906533749728947,0.03666730107469101,1.295388413516286
CHEMBL3649368,-0.7594178970113303,0.7307875698035993,0.8853097991768212,-0.22239763793708803,1.883912678086986,0.6674182828598131,0.8279229085682338,-0.025152675187940267,0.5175142295486042,-0.027803497898213826,-0.02515726277133425,-0.23471823178280463,0.8856293777337897,1.3723504272590559,1.0853502543503337,-1.3984902907000418,-0.5558206980183016,-1.0672655880552466,-1.5385754703672696,0.01826389581977128,1.0098504086239768,0.37922911581732094,0.8582828282066786,0.09456202367312043,0.43153937750456944,0.8873515683399182,-0.013270093499299425,-0.015212610953655668,0.9352419356776739,0.5672245314427453,0.4191501356668073,0.39294630785433443,0.5553306225377465,0.5907980977012233,0.25285471786697034,0.37664422781496937,0.4787798361397511,0.7262110804326881,0.8971180892123124,0.7507736063072572,0.5789249650154455,0.5734924927667732,0.9715221428566306,0.4800054371837544,0.1474103369827105,1.4788421018151172,0.005446247220997679,1.8705868628912483,-0.42530707035496507,-0.5678479603659268,0.23179327343726144,-0.7798313790575313,0.08879352014598567,-0.1038263339202754,0.96448486718795,1.6015765666593624,0.9569876478476322,2.2173981480531513,3.1396450465552395,-1.246286151999235,-0.4361625485922042,0.17770959739847902,1.6364293563683319,-0.9418183094373647,-0.996121290066961,-1.438652454952465,0.6495239470375874,0.43370202699919574,0.6097155058986216,1.1905301959273162,-0.9132489317755004,0.5110368765417324,-0.580964721784999,-0.5823876672938049,-0.9023579950510611,2.4461027153076826,-0.5717592203002694,-0.7756147367962062,3.7772112257004964,-0.8970738939410207,0.29885340742797645,-0.8558742134903109,-0.7292098932983841,-1.1062237048919312,-0.977797779316693,-0.7909503900857143,-1.2248193632028441,3.4756215431496367,-0.13636285591867348,2.827399745102292,1.6579869964230838,-1.6551136464855605,-2.100818815372134,-2.1205322689912336,-1.8137160706808648,-3.0265589475253103,-1.045095087425736,-1.6327365870047104,-0.658996338613722,0.8264454785902561
